Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
5;GER1;00:03.054;3.3;0.0;NED1;00:02.743;3.2;0.0;GER2;00:02.589;3.7;0.0;POL1;00:02.587;3.1;0.0;SUI;00:02.566;3.4;0.0;POL2;00:02.691;3.0;0.0;;00:00.000;0.0;0.0
10;GER1;00:04.276;3.9;41.0;NED1;00:04.011;3.6;44.0;GER2;00:03.772;3.6;0.0;POL1;00:03.799;3.8;48.0;SUI;00:03.763;4.0;50.0;POL2;00:03.956;3.7;54.0;;00:00.000;0.0;0.0
15;GER1;00:05.253;4.1;41.0;NED1;00:05.032;3.9;44.0;GER2;00:04.967;4.0;38.0;POL1;00:04.845;4.1;49.0;SUI;00:04.742;4.3;50.0;POL2;00:04.987;4.1;54.0;;00:00.000;0.0;0.0
20;GER1;00:06.292;4.5;43.0;NED1;00:05.934;4.3;45.0;GER2;00:05.888;4.5;39.0;POL1;00:05.731;4.5;49.0;SUI;00:05.628;4.6;50.0;POL2;00:05.973;4.4;54.0;;00:00.000;0.0;0.0
25;GER1;00:07.222;4.9;43.0;NED1;00:06.951;4.9;46.0;GER2;00:06.698;5.0;39.0;POL1;00:06.623;5.0;49.0;SUI;00:06.548;5.1;49.0;POL2;00:06.895;4.9;54.0;;00:00.000;0.0;0.0
30;GER1;00:08.024;5.4;44.0;NED1;00:07.818;5.3;46.0;GER2;00:07.612;5.4;40.0;POL1;00:07.528;5.5;49.0;SUI;00:07.415;5.5;49.0;POL2;00:07.695;5.3;53.0;;00:00.000;0.0;0.0
35;GER1;00:08.932;5.6;44.0;NED1;00:08.604;5.6;46.0;GER2;00:08.395;5.8;41.0;POL1;00:08.333;5.8;50.0;SUI;00:08.148;5.8;49.0;POL2;00:08.580;5.6;53.0;;00:00.000;0.0;0.0
40;GER1;00:09.794;5.8;45.0;NED1;00:09.486;5.8;47.0;GER2;00:09.230;5.9;41.0;POL1;00:09.123;6.0;50.0;SUI;00:09.036;6.0;49.0;POL2;00:09.458;5.8;52.0;;00:00.000;0.0;0.0
45;GER1;00:10.558;5.9;45.0;NED1;00:10.358;5.9;47.0;GER2;00:10.059;6.1;42.0;POL1;00:09.955;6.1;50.0;SUI;00:09.830;6.2;49.0;POL2;00:10.224;6.0;51.0;;00:00.000;0.0;0.0
50;GER1;00:11.410;6.0;45.0;NED1;00:11.131;5.9;48.0;GER2;00:10.786;6.2;42.0;POL1;00:10.748;6.2;50.0;SUI;00:10.567;6.3;49.0;POL2;00:11.037;6.1;51.0;;00:00.000;0.0;0.0
55;GER1;00:12.270;6.1;46.0;NED1;00:11.978;6.0;48.0;GER2;00:11.661;6.3;43.0;POL1;00:11.498;6.3;50.0;SUI;00:11.425;6.3;48.0;POL2;00:11.905;6.1;50.0;;00:00.000;0.0;0.0
