Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
5;POL;00:02.778;2.8;0.0;USA1;00:03.499;2.6;0.0;SUI;00:02.954;3.2;0.0;AUS1;00:02.596;3.5;0.0;AUT;00:02.434;3.2;0.0;GER1;00:02.998;2.7;0.0;;00:00.000;0.0;0.0
10;POL;00:04.205;3.2;46.0;USA1;00:04.865;3.2;42.0;SUI;00:04.251;3.7;46.0;AUS1;00:03.949;3.4;40.0;AUT;00:03.835;3.4;44.0;GER1;00:04.448;3.2;40.0;;00:00.000;0.0;0.0
15;POL;00:05.449;3.5;46.0;USA1;00:06.068;3.6;43.0;SUI;00:05.498;3.8;45.0;AUS1;00:05.199;3.7;39.0;AUT;00:04.990;3.7;43.0;GER1;00:05.680;3.5;41.0;;00:00.000;0.0;0.0
20;POL;00:06.580;4.0;46.0;USA1;00:07.167;4.1;43.0;SUI;00:06.555;4.1;44.0;AUS1;00:06.323;4.1;40.0;AUT;00:06.152;4.1;43.0;GER1;00:06.750;4.0;41.0;;00:00.000;0.0;0.0
25;POL;00:07.676;4.4;47.0;USA1;00:08.204;4.5;44.0;SUI;00:07.591;4.4;43.0;AUS1;00:07.389;4.4;41.0;AUT;00:07.234;4.4;43.0;GER1;00:07.879;4.4;42.0;;00:00.000;0.0;0.0
30;POL;00:08.659;4.6;46.0;USA1;00:09.194;4.7;44.0;SUI;00:08.712;4.6;42.0;AUS1;00:08.409;4.7;41.0;AUT;00:08.297;4.7;42.0;GER1;00:08.970;4.6;42.0;;00:00.000;0.0;0.0
35;POL;00:09.723;4.7;46.0;USA1;00:10.318;4.8;44.0;SUI;00:09.763;4.8;41.0;AUS1;00:09.424;4.8;41.0;AUT;00:09.259;4.8;42.0;GER1;00:10.054;4.7;42.0;;00:00.000;0.0;0.0
40;POL;00:10.831;4.8;46.0;USA1;00:11.372;4.8;44.0;SUI;00:10.709;4.8;41.0;AUS1;00:10.543;4.8;42.0;AUT;00:10.351;4.8;42.0;GER1;00:11.012;4.7;42.0;;00:00.000;0.0;0.0
45;POL;00:11.888;4.8;45.0;USA1;00:12.363;4.9;43.0;SUI;00:11.779;4.9;40.0;AUS1;00:11.594;4.8;42.0;AUT;00:11.433;4.8;41.0;GER1;00:12.144;4.7;41.0;;00:00.000;0.0;0.0
50;POL;00:12.932;4.8;45.0;USA1;00:13.363;4.8;43.0;SUI;00:12.832;4.9;40.0;AUS1;00:12.544;4.8;41.0;AUT;00:12.443;4.8;41.0;GER1;00:13.216;4.8;41.0;;00:00.000;0.0;0.0
55;POL;00:13.919;4.8;45.0;USA1;00:14.457;4.8;42.0;SUI;00:13.757;4.9;40.0;AUS1;00:13.648;4.8;41.0;AUT;00:13.457;4.8;40.0;GER1;00:14.237;4.8;41.0;;00:00.000;0.0;0.0
60;POL;00:15.001;4.8;44.0;USA1;00:15.511;4.9;42.0;SUI;00:14.879;4.9;40.0;AUS1;00:14.723;4.8;41.0;AUT;00:14.564;4.8;40.0;GER1;00:15.256;4.8;41.0;;00:00.000;0.0;0.0
