Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
5;GER;00:02.700;3.6;0.0;GBR1;00:02.906;3.3;0.0;AUS;00:02.273;2.8;0.0;NZL;00:02.926;3.1;0.0;SUI;00:02.870;3.2;0.0;GBR2;00:02.804;3.4;0.0;;00:00.000;0.0;0.0
10;GER;00:03.990;3.5;0.0;GBR1;00:04.143;3.4;37.0;AUS;00:03.752;3.4;0.0;NZL;00:04.167;3.6;0.0;SUI;00:04.145;3.8;47.0;GBR2;00:04.055;3.3;0.0;;00:00.000;0.0;0.0
15;GER;00:05.152;3.8;39.0;GBR1;00:05.317;3.7;37.0;AUS;00:04.893;3.8;39.0;NZL;00:05.182;3.9;41.0;SUI;00:05.205;4.0;47.0;GBR2;00:05.207;3.7;38.0;;00:00.000;0.0;0.0
20;GER;00:06.185;4.3;40.0;GBR1;00:06.362;4.3;38.0;AUS;00:05.872;4.2;39.0;NZL;00:06.222;4.4;42.0;SUI;00:06.128;4.4;47.0;GBR2;00:06.305;4.1;39.0;;00:00.000;0.0;0.0
25;GER;00:07.061;4.8;41.0;GBR1;00:07.228;4.8;39.0;AUS;00:06.722;4.7;40.0;NZL;00:07.114;4.9;43.0;SUI;00:07.064;4.8;48.0;GBR2;00:07.238;4.7;40.0;;00:00.000;0.0;0.0
30;GER;00:07.906;5.1;42.0;GBR1;00:08.128;5.1;40.0;AUS;00:07.657;5.2;41.0;NZL;00:07.908;5.4;44.0;SUI;00:08.006;5.2;48.0;GBR2;00:08.077;5.1;42.0;;00:00.000;0.0;0.0
35;GER;00:08.824;5.6;43.0;GBR1;00:09.025;5.6;41.0;AUS;00:08.487;5.6;41.0;NZL;00:08.799;5.7;44.0;SUI;00:08.882;5.5;48.0;GBR2;00:09.036;5.4;43.0;;00:00.000;0.0;0.0
40;GER;00:09.655;5.8;43.0;GBR1;00:09.804;5.7;41.0;AUS;00:09.304;5.8;42.0;NZL;00:09.629;5.9;45.0;SUI;00:09.661;5.7;48.0;GBR2;00:09.906;5.6;43.0;;00:00.000;0.0;0.0
45;GER;00:10.470;5.8;44.0;GBR1;00:10.700;5.8;42.0;AUS;00:10.172;6.0;43.0;NZL;00:10.401;6.0;46.0;SUI;00:10.585;5.8;48.0;GBR2;00:10.710;5.7;44.0;;00:00.000;0.0;0.0
50;GER;00:11.353;5.9;44.0;GBR1;00:11.538;5.9;43.0;AUS;00:10.885;6.1;43.0;NZL;00:11.221;6.1;46.0;SUI;00:11.419;5.9;48.0;GBR2;00:11.618;5.8;44.0;;00:00.000;0.0;0.0
