Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName7;Time7;Speed7;Stroke7;
95;AUS2;00:19.997;5.8;43.0;ROU;00:19.860;5.8;50.0;NED;00:19.734;5.9;46.0;AUS1;00:19.102;6.0;44.0;;00:00.000;0.0;0.0
100;AUS2;00:20.863;5.8;43.0;ROU;00:20.782;5.8;50.0;NED;00:20.513;5.9;45.0;AUS1;00:19.962;6.0;44.0;;00:00.000;0.0;0.0
105;AUS2;00:21.703;5.7;43.0;ROU;00:21.663;5.7;50.0;NED;00:21.430;5.9;45.0;AUS1;00:20.807;6.0;44.0;;00:00.000;0.0;0.0
110;AUS2;00:22.635;5.8;43.0;ROU;00:22.489;5.7;50.0;NED;00:22.285;5.9;45.0;AUS1;00:21.587;6.0;44.0;;00:00.000;0.0;0.0
115;AUS2;00:23.437;5.7;43.0;ROU;00:23.411;5.7;50.0;NED;00:23.097;5.8;45.0;AUS1;00:22.497;5.9;44.0;;00:00.000;0.0;0.0
120;AUS2;00:24.377;5.7;43.0;ROU;00:24.336;5.6;50.0;NED;00:24.018;5.8;45.0;AUS1;00:23.286;5.9;43.0;;00:00.000;0.0;0.0
125;AUS2;00:25.273;5.7;42.0;ROU;00:25.214;5.6;49.0;NED;00:24.838;5.8;45.0;AUS1;00:24.171;5.9;43.0;;00:00.000;0.0;0.0
130;AUS2;00:26.107;5.6;42.0;ROU;00:26.079;5.6;49.0;NED;00:25.747;5.8;44.0;AUS1;00:25.035;5.9;43.0;;00:00.000;0.0;0.0
135;AUS2;00:27.075;5.6;42.0;ROU;00:27.048;5.6;49.0;NED;00:26.638;5.8;44.0;AUS1;00:25.814;5.9;43.0;;00:00.000;0.0;0.0
140;AUS2;00:27.953;5.6;42.0;ROU;00:27.968;5.5;49.0;NED;00:27.445;5.7;44.0;AUS1;00:26.728;5.9;43.0;;00:00.000;0.0;0.0
145;AUS2;00:28.830;5.6;42.0;ROU;00:28.809;5.5;48.0;NED;00:28.393;5.7;44.0;AUS1;00:27.550;5.9;43.0;;00:00.000;0.0;0.0
150;AUS2;00:29.783;5.6;42.0;ROU;00:29.766;5.5;48.0;NED;00:29.294;5.7;43.0;AUS1;00:28.386;5.9;43.0;;00:00.000;0.0;0.0
155;AUS2;00:30.609;5.5;42.0;ROU;00:30.736;5.4;48.0;NED;00:30.120;5.6;43.0;AUS1;00:29.295;5.9;43.0;;00:00.000;0.0;0.0
160;AUS2;00:31.586;5.5;42.0;ROU;00:31.644;5.4;48.0;NED;00:31.092;5.6;43.0;AUS1;00:30.082;5.9;43.0;;00:00.000;0.0;0.0
165;AUS2;00:32.530;5.5;42.0;ROU;00:32.553;5.4;47.0;NED;00:31.977;5.6;43.0;AUS1;00:31.005;5.8;43.0;;00:00.000;0.0;0.0
170;AUS2;00:33.373;5.4;41.0;ROU;00:33.542;5.3;47.0;NED;00:32.846;5.5;43.0;AUS1;00:31.844;5.8;43.0;;00:00.000;0.0;0.0
175;AUS2;00:34.363;5.4;41.0;ROU;00:34.489;5.3;47.0;NED;00:33.808;5.5;43.0;AUS1;00:32.733;5.8;42.0;;00:00.000;0.0;0.0
180;AUS2;00:35.266;5.4;41.0;ROU;00:35.393;5.3;47.0;NED;00:34.661;5.5;43.0;AUS1;00:33.621;5.8;42.0;;00:00.000;0.0;0.0
185;AUS2;00:36.176;5.4;41.0;ROU;00:36.307;5.3;46.0;NED;00:35.588;5.5;42.0;AUS1;00:34.405;5.8;42.0;;00:00.000;0.0;0.0
190;AUS2;00:37.148;5.4;41.0;ROU;00:37.319;5.3;46.0;NED;00:36.520;5.5;42.0;AUS1;00:35.341;5.8;42.0;;00:00.000;0.0;0.0
195;AUS2;00:37.989;5.4;41.0;ROU;00:38.276;5.3;46.0;NED;00:37.348;5.5;42.0;AUS1;00:36.190;5.8;42.0;;00:00.000;0.0;0.0
200;AUS2;00:38.974;5.4;41.0;ROU;00:39.167;5.3;46.0;NED;00:38.324;5.5;42.0;AUS1;00:37.026;5.8;42.0;;00:00.000;0.0;0.0
205;AUS2;00:39.903;5.4;41.0;ROU;00:40.176;5.2;46.0;NED;00:39.228;5.5;42.0;AUS1;00:37.940;5.8;42.0;;00:00.000;0.0;0.0
210;AUS2;00:40.772;5.4;41.0;ROU;00:41.174;5.2;46.0;NED;00:40.084;5.5;42.0;AUS1;00:38.730;5.8;42.0;;00:00.000;0.0;0.0
215;AUS2;00:41.765;5.4;41.0;ROU;00:42.102;5.2;45.0;NED;00:41.049;5.5;42.0;AUS1;00:39.654;5.8;42.0;;00:00.000;0.0;0.0
220;AUS2;00:42.659;5.4;41.0;ROU;00:43.024;5.2;45.0;NED;00:41.900;5.5;42.0;AUS1;00:40.521;5.8;42.0;;00:00.000;0.0;0.0
225;AUS2;00:43.584;5.4;40.0;ROU;00:44.050;5.2;45.0;NED;00:42.830;5.5;41.0;AUS1;00:41.347;5.8;42.0;;00:00.000;0.0;0.0
230;AUS2;00:44.552;5.4;40.0;ROU;00:45.031;5.2;45.0;NED;00:43.756;5.6;41.0;AUS1;00:42.281;5.8;42.0;;00:00.000;0.0;0.0
235;AUS2;00:45.400;5.4;40.0;ROU;00:45.924;5.2;45.0;NED;00:44.574;5.6;41.0;AUS1;00:43.077;5.8;42.0;;00:00.000;0.0;0.0
240;AUS2;00:46.393;5.4;40.0;ROU;00:46.945;5.1;44.0;NED;00:45.561;5.5;41.0;AUS1;00:44.005;5.7;42.0;;00:00.000;0.0;0.0
245;AUS2;00:47.326;5.4;40.0;ROU;00:47.955;5.1;44.0;NED;00:46.446;5.6;41.0;AUS1;00:44.871;5.7;42.0;;00:00.000;0.0;0.0
250;AUS2;00:48.198;5.4;40.0;ROU;00:48.883;5.1;44.0;NED;00:47.317;5.5;41.0;AUS1;00:45.713;5.7;42.0;;00:00.000;0.0;0.0
255;AUS2;00:49.189;5.4;40.0;ROU;00:49.849;5.1;44.0;NED;00:48.287;5.5;41.0;AUS1;00:46.664;5.7;42.0;;00:00.000;0.0;0.0
260;AUS2;00:50.052;5.4;40.0;ROU;00:50.897;5.1;44.0;NED;00:49.128;5.5;41.0;AUS1;00:47.472;5.7;41.0;;00:00.000;0.0;0.0
265;AUS2;00:51.009;5.4;40.0;ROU;00:51.830;5.1;44.0;NED;00:50.094;5.5;41.0;AUS1;00:48.426;5.7;41.0;;00:00.000;0.0;0.0
270;AUS2;00:51.972;5.4;40.0;ROU;00:52.740;5.1;43.0;NED;00:51.042;5.5;41.0;AUS1;00:49.323;5.7;41.0;;00:00.000;0.0;0.0
275;AUS2;00:52.825;5.4;40.0;ROU;00:53.787;5.1;43.0;NED;00:51.914;5.4;41.0;AUS1;00:50.142;5.6;41.0;;00:00.000;0.0;0.0
280;AUS2;00:53.831;5.4;40.0;ROU;00:54.782;5.2;43.0;NED;00:52.898;5.4;41.0;AUS1;00:51.107;5.6;41.0;;00:00.000;0.0;0.0
285;AUS2;00:54.750;5.4;40.0;ROU;00:55.695;5.1;43.0;NED;00:53.813;5.4;41.0;AUS1;00:51.956;5.6;41.0;;00:00.000;0.0;0.0
290;AUS2;00:55.675;5.3;40.0;ROU;00:56.754;5.1;43.0;NED;00:54.728;5.3;40.0;AUS1;00:52.881;5.6;41.0;;00:00.000;0.0;0.0
295;AUS2;00:56.665;5.3;40.0;ROU;00:57.752;5.1;43.0;NED;00:55.732;5.3;40.0;AUS1;00:53.809;5.6;41.0;;00:00.000;0.0;0.0
300;AUS2;00:57.527;5.3;40.0;ROU;00:58.658;5.1;43.0;NED;00:56.605;5.3;40.0;AUS1;00:54.654;5.5;41.0;;00:00.000;0.0;0.0
305;AUS2;00:58.550;5.3;39.0;ROU;00:59.740;5.0;42.0;NED;00:57.614;5.3;40.0;AUS1;00:55.638;5.5;41.0;;00:00.000;0.0;0.0
310;AUS2;00:59.528;5.3;39.0;ROU;01:00.760;5.0;42.0;NED;00:58.601;5.3;40.0;AUS1;00:56.500;5.5;41.0;;00:00.000;0.0;0.0
315;AUS2;01:00.425;5.2;39.0;ROU;01:01.669;5.0;42.0;NED;00:59.481;5.2;40.0;AUS1;00:57.427;5.5;40.0;;00:00.000;0.0;0.0
320;AUS2;01:01.463;5.2;39.0;ROU;01:02.703;5.0;41.0;NED;01:00.528;5.2;40.0;AUS1;00:58.391;5.5;40.0;;00:00.000;0.0;0.0
325;AUS2;01:02.390;5.2;39.0;ROU;01:03.713;5.1;41.0;NED;01:01.464;5.2;39.0;AUS1;00:59.222;5.4;40.0;;00:00.000;0.0;0.0
330;AUS2;01:03.370;5.1;39.0;ROU;01:04.592;5.1;41.0;NED;01:02.410;5.2;39.0;AUS1;01:00.215;5.4;40.0;;00:00.000;0.0;0.0
335;AUS2;01:04.399;5.1;39.0;ROU;01:05.653;5.1;40.0;NED;01:03.428;5.2;39.0;AUS1;01:01.112;5.4;40.0;;00:00.000;0.0;0.0
340;AUS2;01:05.296;5.1;39.0;ROU;01:06.642;5.1;40.0;NED;01:04.322;5.2;39.0;AUS1;01:02.038;5.4;40.0;;00:00.000;0.0;0.0
345;AUS2;01:06.340;5.1;39.0;ROU;01:07.516;5.1;40.0;NED;01:05.335;5.1;39.0;AUS1;01:02.991;5.4;40.0;;00:00.000;0.0;0.0
350;AUS2;01:07.343;5.1;39.0;ROU;01:08.575;5.1;39.0;NED;01:06.317;5.1;39.0;AUS1;01:03.837;5.4;40.0;;00:00.000;0.0;0.0
355;AUS2;01:08.245;5.1;39.0;ROU;01:09.533;5.2;39.0;NED;01:07.210;5.2;39.0;AUS1;01:04.840;5.4;40.0;;00:00.000;0.0;0.0
360;AUS2;01:09.295;5.1;39.0;ROU;01:10.456;5.2;39.0;NED;01:08.247;5.2;39.0;AUS1;01:05.723;5.4;39.0;;00:00.000;0.0;0.0
365;AUS2;01:10.243;5.1;39.0;ROU;01:11.496;5.1;39.0;NED;01:09.191;5.2;39.0;AUS1;01:06.665;5.4;39.0;;00:00.000;0.0;0.0
370;AUS2;01:11.207;5.1;38.0;ROU;01:12.377;5.2;39.0;NED;01:10.124;5.2;39.0;AUS1;01:07.615;5.4;39.0;;00:00.000;0.0;0.0
375;AUS2;01:12.226;5.1;38.0;ROU;01:13.402;5.1;39.0;NED;01:11.139;5.2;39.0;AUS1;01:08.474;5.4;39.0;;00:00.000;0.0;0.0
380;AUS2;01:13.105;5.1;38.0;ROU;01:14.409;5.2;39.0;NED;01:12.016;5.2;39.0;AUS1;01:09.465;5.4;39.0;;00:00.000;0.0;0.0
385;AUS2;01:14.138;5.1;38.0;ROU;01:15.304;5.2;39.0;NED;01:13.039;5.2;39.0;AUS1;01:10.312;5.4;38.0;;00:00.000;0.0;0.0
390;AUS2;01:15.103;5.2;38.0;ROU;01:16.326;5.1;39.0;NED;01:14.000;5.2;39.0;AUS1;01:11.286;5.4;38.0;;00:00.000;0.0;0.0
395;AUS2;01:16.016;5.2;38.0;ROU;01:17.273;5.2;39.0;NED;01:14.907;5.3;39.0;AUS1;01:12.205;5.4;38.0;;00:00.000;0.0;0.0
400;AUS2;01:17.037;5.2;38.0;ROU;01:18.210;5.2;39.0;NED;01:15.897;5.3;39.0;AUS1;01:13.112;5.4;38.0;;00:00.000;0.0;0.0
405;AUS2;01:17.917;5.2;38.0;ROU;01:19.226;5.2;39.0;NED;01:16.775;5.3;39.0;AUS1;01:14.069;5.4;38.0;;00:00.000;0.0;0.0
410;AUS2;01:18.929;5.2;38.0;ROU;01:20.111;5.2;39.0;NED;01:17.745;5.3;39.0;AUS1;01:14.894;5.4;38.0;;00:00.000;0.0;0.0
415;AUS2;01:19.897;5.2;38.0;ROU;01:21.118;5.2;39.0;NED;01:18.700;5.3;39.0;AUS1;01:15.888;5.4;38.0;;00:00.000;0.0;0.0
420;AUS2;01:20.792;5.2;38.0;ROU;01:22.100;5.2;39.0;NED;01:19.575;5.3;39.0;AUS1;01:16.760;5.5;38.0;;00:00.000;0.0;0.0
425;AUS2;01:21.803;5.3;38.0;ROU;01:22.985;5.2;39.0;NED;01:20.587;5.3;39.0;AUS1;01:17.691;5.5;38.0;;00:00.000;0.0;0.0
430;AUS2;01:22.690;5.3;38.0;ROU;01:24.026;5.2;39.0;NED;01:21.476;5.3;39.0;AUS1;01:18.623;5.5;38.0;;00:00.000;0.0;0.0
435;AUS2;01:23.690;5.3;38.0;ROU;01:24.964;5.2;39.0;NED;01:22.429;5.3;39.0;AUS1;01:19.483;5.5;38.0;;00:00.000;0.0;0.0
440;AUS2;01:24.638;5.3;38.0;ROU;01:25.913;5.2;39.0;NED;01:23.404;5.3;39.0;AUS1;01:20.459;5.5;38.0;;00:00.000;0.0;0.0
445;AUS2;01:25.521;5.3;38.0;ROU;01:26.946;5.1;39.0;NED;01:24.264;5.3;39.0;AUS1;01:21.280;5.5;38.0;;00:00.000;0.0;0.0
450;AUS2;01:26.543;5.3;38.0;ROU;01:27.830;5.2;39.0;NED;01:25.281;5.3;39.0;AUS1;01:22.275;5.5;38.0;;00:00.000;0.0;0.0
455;AUS2;01:27.436;5.3;38.0;ROU;01:28.873;5.1;39.0;NED;01:26.183;5.3;39.0;AUS1;01:23.145;5.5;38.0;;00:00.000;0.0;0.0
460;AUS2;01:28.431;5.3;38.0;ROU;01:29.894;5.1;39.0;NED;01:27.168;5.3;38.0;AUS1;01:24.081;5.5;38.0;;00:00.000;0.0;0.0
465;AUS2;01:29.426;5.2;38.0;ROU;01:30.793;5.1;39.0;NED;01:28.134;5.3;38.0;AUS1;01:25.034;5.4;38.0;;00:00.000;0.0;0.0
470;AUS2;01:30.318;5.2;38.0;ROU;01:31.865;5.1;39.0;NED;01:29.003;5.3;38.0;AUS1;01:25.885;5.4;38.0;;00:00.000;0.0;0.0
475;AUS2;01:31.358;5.2;38.0;ROU;01:32.864;5.0;39.0;NED;01:30.035;5.3;38.0;AUS1;01:26.894;5.4;38.0;;00:00.000;0.0;0.0
480;AUS2;01:32.274;5.2;38.0;ROU;01:33.820;5.0;38.0;NED;01:30.969;5.3;38.0;AUS1;01:27.736;5.4;38.0;;00:00.000;0.0;0.0
485;AUS2;01:33.254;5.2;38.0;ROU;01:34.905;5.0;38.0;NED;01:31.920;5.2;38.0;AUS1;01:28.750;5.4;38.0;;00:00.000;0.0;0.0
490;AUS2;01:34.261;5.2;38.0;ROU;01:35.889;4.9;38.0;NED;01:32.938;5.2;38.0;AUS1;01:29.668;5.3;38.0;;00:00.000;0.0;0.0
495;AUS2;01:35.176;5.2;38.0;ROU;01:36.891;4.9;38.0;NED;01:33.824;5.2;38.0;AUS1;01:30.598;5.3;38.0;;00:00.000;0.0;0.0
500;AUS2;01:36.195;5.2;38.0;ROU;01:37.991;4.9;38.0;NED;01:34.874;5.1;38.0;AUS1;01:31.617;5.3;38.0;;00:00.000;0.0;0.0
505;AUS2;01:37.145;5.2;38.0;ROU;01:38.964;4.9;38.0;NED;01:35.838;5.1;38.0;AUS1;01:32.495;5.3;38.0;;00:00.000;0.0;0.0
510;AUS2;01:38.104;5.1;38.0;ROU;01:40.002;4.8;38.0;NED;01:36.785;5.1;38.0;AUS1;01:33.522;5.2;38.0;;00:00.000;0.0;0.0
515;AUS2;01:39.126;5.1;38.0;ROU;01:41.099;4.8;38.0;NED;01:37.823;5.1;38.0;AUS1;01:34.491;5.2;38.0;;00:00.000;0.0;0.0
520;AUS2;01:40.014;5.1;38.0;ROU;01:42.057;4.8;38.0;NED;01:38.713;5.1;38.0;AUS1;01:35.411;5.2;38.0;;00:00.000;0.0;0.0
525;AUS2;01:41.069;5.1;38.0;ROU;01:43.106;4.8;38.0;NED;01:39.741;5.1;38.0;AUS1;01:36.432;5.2;37.0;;00:00.000;0.0;0.0
530;AUS2;01:42.029;5.1;38.0;ROU;01:44.186;4.8;38.0;NED;01:40.734;5.1;38.0;AUS1;01:37.305;5.2;37.0;;00:00.000;0.0;0.0
535;AUS2;01:42.962;5.1;38.0;ROU;01:45.136;4.9;38.0;NED;01:41.629;5.2;38.0;AUS1;01:38.349;5.2;37.0;;00:00.000;0.0;0.0
540;AUS2;01:43.988;5.1;38.0;ROU;01:46.217;4.8;38.0;NED;01:42.673;5.2;38.0;AUS1;01:39.315;5.2;37.0;;00:00.000;0.0;0.0
545;AUS2;01:44.869;5.2;38.0;ROU;01:47.292;4.8;38.0;NED;01:43.598;5.2;38.0;AUS1;01:40.238;5.2;37.0;;00:00.000;0.0;0.0
550;AUS2;01:45.913;5.2;38.0;ROU;01:48.236;4.8;38.0;NED;01:44.596;5.1;38.0;AUS1;01:41.268;5.2;37.0;;00:00.000;0.0;0.0
555;AUS2;01:46.901;5.2;38.0;ROU;01:49.332;4.8;38.0;NED;01:45.625;5.1;38.0;AUS1;01:42.147;5.2;37.0;;00:00.000;0.0;0.0
560;AUS2;01:47.827;5.1;38.0;ROU;01:50.409;4.8;38.0;NED;01:46.518;5.1;38.0;AUS1;01:43.216;5.1;37.0;;00:00.000;0.0;0.0
565;AUS2;01:48.878;5.1;37.0;ROU;01:51.365;4.8;38.0;NED;01:47.588;5.1;38.0;AUS1;01:44.193;5.1;37.0;;00:00.000;0.0;0.0
570;AUS2;01:49.794;5.1;37.0;ROU;01:52.465;4.8;38.0;NED;01:48.577;5.1;38.0;AUS1;01:45.137;5.1;37.0;;00:00.000;0.0;0.0
575;AUS2;01:50.833;5.1;37.0;ROU;01:53.554;4.8;38.0;NED;01:49.525;5.0;38.0;AUS1;01:46.196;5.1;37.0;;00:00.000;0.0;0.0
580;AUS2;01:51.851;5.0;37.0;ROU;01:54.499;4.8;38.0;NED;01:50.591;5.0;38.0;AUS1;01:47.093;5.1;37.0;;00:00.000;0.0;0.0
585;AUS2;01:52.775;5.0;37.0;ROU;01:55.624;4.8;38.0;NED;01:51.511;5.0;38.0;AUS1;01:48.148;5.1;37.0;;00:00.000;0.0;0.0
590;AUS2;01:53.862;5.0;37.0;ROU;01:56.706;4.8;38.0;NED;01:52.573;5.0;37.0;AUS1;01:49.166;5.1;37.0;;00:00.000;0.0;0.0
595;AUS2;01:54.829;5.0;37.0;ROU;01:57.659;4.8;38.0;NED;01:53.609;5.0;37.0;AUS1;01:50.092;5.0;37.0;;00:00.000;0.0;0.0
600;AUS2;01:55.851;4.9;37.0;ROU;01:58.780;4.8;38.0;NED;01:54.531;5.0;37.0;AUS1;01:51.165;5.0;37.0;;00:00.000;0.0;0.0
605;AUS2;01:56.923;4.9;37.0;ROU;01:59.846;4.8;38.0;NED;01:55.625;4.9;37.0;AUS1;01:52.071;5.0;37.0;;00:00.000;0.0;0.0
610;AUS2;01:57.839;4.9;37.0;ROU;02:00.796;4.8;38.0;NED;01:56.608;4.9;37.0;AUS1;01:53.140;5.0;37.0;;00:00.000;0.0;0.0
615;AUS2;01:58.942;4.9;37.0;ROU;02:01.921;4.8;38.0;NED;01:57.602;4.9;37.0;AUS1;01:54.175;5.0;37.0;;00:00.000;0.0;0.0
620;AUS2;01:59.958;4.9;37.0;ROU;02:02.964;4.8;38.0;NED;01:58.665;4.9;37.0;AUS1;01:55.080;5.0;37.0;;00:00.000;0.0;0.0
625;AUS2;02:00.884;4.9;37.0;ROU;02:03.929;4.8;38.0;NED;01:59.578;4.9;37.0;AUS1;01:56.157;5.0;37.0;;00:00.000;0.0;0.0
630;AUS2;02:01.964;4.9;37.0;ROU;02:05.048;4.8;37.0;NED;02:00.670;4.9;37.0;AUS1;01:57.105;5.0;37.0;;00:00.000;0.0;0.0
635;AUS2;02:02.925;5.0;37.0;ROU;02:06.058;4.8;37.0;NED;02:01.697;4.9;37.0;AUS1;01:58.093;5.0;37.0;;00:00.000;0.0;0.0
640;AUS2;02:03.940;5.0;37.0;ROU;02:07.063;4.8;37.0;NED;02:02.670;4.9;37.0;AUS1;01:59.139;5.1;37.0;;00:00.000;0.0;0.0
645;AUS2;02:04.957;5.0;37.0;ROU;02:08.166;4.8;37.0;NED;02:03.744;4.9;37.0;AUS1;02:00.027;5.1;37.0;;00:00.000;0.0;0.0
650;AUS2;02:05.854;5.1;37.0;ROU;02:09.136;4.8;37.0;NED;02:04.695;4.9;36.0;AUS1;02:01.100;5.1;37.0;;00:00.000;0.0;0.0
655;AUS2;02:06.910;5.1;37.0;ROU;02:10.188;4.8;37.0;NED;02:05.747;4.9;36.0;AUS1;02:02.065;5.1;37.0;;00:00.000;0.0;0.0
660;AUS2;02:07.893;5.1;37.0;ROU;02:11.262;4.8;37.0;NED;02:06.802;4.9;36.0;AUS1;02:03.025;5.1;37.0;;00:00.000;0.0;0.0
665;AUS2;02:08.835;5.1;37.0;ROU;02:12.200;4.9;37.0;NED;02:07.721;4.9;36.0;AUS1;02:04.063;5.1;37.0;;00:00.000;0.0;0.0
670;AUS2;02:09.881;5.1;37.0;ROU;02:13.301;4.9;37.0;NED;02:08.818;4.9;36.0;AUS1;02:04.940;5.1;37.0;;00:00.000;0.0;0.0
675;AUS2;02:10.776;5.1;37.0;ROU;02:14.362;4.9;37.0;NED;02:09.815;4.9;36.0;AUS1;02:06.007;5.1;37.0;;00:00.000;0.0;0.0
680;AUS2;02:11.822;5.1;37.0;ROU;02:15.301;4.8;37.0;NED;02:10.798;4.9;36.0;AUS1;02:06.961;5.1;37.0;;00:00.000;0.0;0.0
685;AUS2;02:12.820;5.1;37.0;ROU;02:16.413;4.8;37.0;NED;02:11.867;4.9;36.0;AUS1;02:07.911;5.1;37.0;;00:00.000;0.0;0.0
690;AUS2;02:13.741;5.1;37.0;ROU;02:17.432;4.8;37.0;NED;02:12.785;4.9;36.0;AUS1;02:08.945;5.1;37.0;;00:00.000;0.0;0.0
695;AUS2;02:14.793;5.1;37.0;ROU;02:18.412;4.9;37.0;NED;02:13.860;4.9;37.0;AUS1;02:09.815;5.1;37.0;;00:00.000;0.0;0.0
700;AUS2;02:15.708;5.1;37.0;ROU;02:19.519;4.9;37.0;NED;02:14.889;4.9;37.0;AUS1;02:10.870;5.1;37.0;;00:00.000;0.0;0.0
705;AUS2;02:16.719;5.1;37.0;ROU;02:20.499;4.9;37.0;NED;02:15.829;4.9;37.0;AUS1;02:11.807;5.2;37.0;;00:00.000;0.0;0.0
710;AUS2;02:17.721;5.1;37.0;ROU;02:21.534;4.8;37.0;NED;02:16.915;4.9;37.0;AUS1;02:12.778;5.1;37.0;;00:00.000;0.0;0.0
715;AUS2;02:18.613;5.1;37.0;ROU;02:22.619;4.8;37.0;NED;02:17.869;4.9;37.0;AUS1;02:13.799;5.1;37.0;;00:00.000;0.0;0.0
720;AUS2;02:19.656;5.1;37.0;ROU;02:23.552;4.8;37.0;NED;02:18.904;4.9;37.0;AUS1;02:14.682;5.1;37.0;;00:00.000;0.0;0.0
725;AUS2;02:20.571;5.2;37.0;ROU;02:24.650;4.8;37.0;NED;02:19.960;4.9;37.0;AUS1;02:15.736;5.1;37.0;;00:00.000;0.0;0.0
730;AUS2;02:21.565;5.2;37.0;ROU;02:25.718;4.8;37.0;NED;02:20.874;4.9;37.0;AUS1;02:16.659;5.1;37.0;;00:00.000;0.0;0.0
735;AUS2;02:22.568;5.2;37.0;ROU;02:26.654;4.8;37.0;NED;02:21.959;4.9;37.0;AUS1;02:17.636;5.1;37.0;;00:00.000;0.0;0.0
740;AUS2;02:23.452;5.2;37.0;ROU;02:27.767;4.8;37.0;NED;02:22.952;4.9;37.0;AUS1;02:18.654;5.2;37.0;;00:00.000;0.0;0.0
745;AUS2;02:24.493;5.2;37.0;ROU;02:28.806;4.8;37.0;NED;02:23.925;5.0;37.0;AUS1;02:19.527;5.2;37.0;;00:00.000;0.0;0.0
750;AUS2;02:25.412;5.2;37.0;ROU;02:29.765;4.8;37.0;NED;02:24.994;5.0;37.0;AUS1;02:20.582;5.2;37.0;;00:00.000;0.0;0.0
755;AUS2;02:26.406;5.2;37.0;ROU;02:30.877;4.8;37.0;NED;02:25.909;5.0;37.0;AUS1;02:21.490;5.2;37.0;;00:00.000;0.0;0.0
760;AUS2;02:27.414;5.2;37.0;ROU;02:31.883;4.8;37.0;NED;02:26.992;5.0;37.0;AUS1;02:22.478;5.2;37.0;;00:00.000;0.0;0.0
765;AUS2;02:28.301;5.1;37.0;ROU;02:32.887;4.8;37.0;NED;02:28.011;4.9;36.0;AUS1;02:23.468;5.2;37.0;;00:00.000;0.0;0.0
