Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName7;Time7;Speed7;Stroke7;
90;FRA2;00:18.072;5.5;44.0;ARG;00:18.400;5.6;44.0;MEX;00:18.376;5.6;45.0;FRA1;00:17.957;5.7;44.0;;00:00.000;0.0;0.0
95;FRA2;00:19.051;5.5;44.0;ARG;00:19.338;5.5;44.0;MEX;00:19.268;5.6;45.0;FRA1;00:18.898;5.7;44.0;;00:00.000;0.0;0.0
100;FRA2;00:19.979;5.5;44.0;ARG;00:20.279;5.5;44.0;MEX;00:20.130;5.5;45.0;FRA1;00:19.759;5.7;43.0;;00:00.000;0.0;0.0
105;FRA2;00:20.823;5.4;43.0;ARG;00:21.127;5.4;43.0;MEX;00:21.098;5.5;45.0;FRA1;00:20.604;5.7;43.0;;00:00.000;0.0;0.0
110;FRA2;00:21.810;5.4;43.0;ARG;00:22.082;5.4;43.0;MEX;00:21.976;5.5;45.0;FRA1;00:21.532;5.7;43.0;;00:00.000;0.0;0.0
115;FRA2;00:22.683;5.5;43.0;ARG;00:23.044;5.4;43.0;MEX;00:22.856;5.5;44.0;FRA1;00:22.318;5.7;43.0;;00:00.000;0.0;0.0
120;FRA2;00:23.608;5.4;43.0;ARG;00:23.879;5.4;42.0;MEX;00:23.821;5.5;44.0;FRA1;00:23.261;5.7;42.0;;00:00.000;0.0;0.0
125;FRA2;00:24.579;5.4;43.0;ARG;00:24.878;5.4;42.0;MEX;00:24.653;5.5;44.0;FRA1;00:24.147;5.7;42.0;;00:00.000;0.0;0.0
130;FRA2;00:25.452;5.4;42.0;ARG;00:25.802;5.4;42.0;MEX;00:25.588;5.5;44.0;FRA1;00:24.981;5.7;42.0;;00:00.000;0.0;0.0
135;FRA2;00:26.372;5.4;42.0;ARG;00:26.644;5.4;42.0;MEX;00:26.543;5.5;44.0;FRA1;00:25.934;5.7;42.0;;00:00.000;0.0;0.0
140;FRA2;00:27.334;5.4;42.0;ARG;00:27.649;5.4;42.0;MEX;00:27.377;5.5;43.0;FRA1;00:26.743;5.7;42.0;;00:00.000;0.0;0.0
145;FRA2;00:28.174;5.4;42.0;ARG;00:28.558;5.4;42.0;MEX;00:28.325;5.5;43.0;FRA1;00:27.700;5.6;42.0;;00:00.000;0.0;0.0
150;FRA2;00:29.140;5.4;42.0;ARG;00:29.437;5.4;42.0;MEX;00:29.276;5.5;43.0;FRA1;00:28.590;5.6;42.0;;00:00.000;0.0;0.0
155;FRA2;00:30.101;5.4;42.0;ARG;00:30.434;5.4;42.0;MEX;00:30.115;5.5;43.0;FRA1;00:29.409;5.6;42.0;;00:00.000;0.0;0.0
160;FRA2;00:30.936;5.4;42.0;ARG;00:31.318;5.4;42.0;MEX;00:31.098;5.4;43.0;FRA1;00:30.376;5.6;42.0;;00:00.000;0.0;0.0
165;FRA2;00:31.941;5.4;42.0;ARG;00:32.255;5.4;41.0;MEX;00:32.035;5.4;43.0;FRA1;00:31.260;5.6;42.0;;00:00.000;0.0;0.0
170;FRA2;00:32.888;5.4;42.0;ARG;00:33.250;5.4;41.0;MEX;00:32.889;5.4;43.0;FRA1;00:32.163;5.6;42.0;;00:00.000;0.0;0.0
175;FRA2;00:33.753;5.4;42.0;ARG;00:34.103;5.3;41.0;MEX;00:33.901;5.4;42.0;FRA1;00:33.130;5.5;42.0;;00:00.000;0.0;0.0
180;FRA2;00:34.770;5.3;41.0;ARG;00:35.128;5.3;41.0;MEX;00:34.831;5.4;42.0;FRA1;00:33.960;5.5;41.0;;00:00.000;0.0;0.0
185;FRA2;00:35.676;5.3;41.0;ARG;00:36.066;5.3;41.0;MEX;00:35.707;5.4;42.0;FRA1;00:34.943;5.4;41.0;;00:00.000;0.0;0.0
190;FRA2;00:36.591;5.3;41.0;ARG;00:36.938;5.3;41.0;MEX;00:36.673;5.4;42.0;FRA1;00:35.889;5.4;41.0;;00:00.000;0.0;0.0
195;FRA2;00:37.588;5.3;41.0;ARG;00:37.971;5.3;41.0;MEX;00:37.596;5.4;42.0;FRA1;00:36.739;5.4;41.0;;00:00.000;0.0;0.0
200;FRA2;00:38.462;5.3;41.0;ARG;00:38.919;5.3;41.0;MEX;00:38.481;5.4;42.0;FRA1;00:37.742;5.4;41.0;;00:00.000;0.0;0.0
205;FRA2;00:39.427;5.3;41.0;ARG;00:39.820;5.3;40.0;MEX;00:39.470;5.4;42.0;FRA1;00:38.614;5.4;41.0;;00:00.000;0.0;0.0
210;FRA2;00:40.409;5.3;41.0;ARG;00:40.840;5.2;40.0;MEX;00:40.354;5.4;42.0;FRA1;00:39.536;5.4;41.0;;00:00.000;0.0;0.0
215;FRA2;00:41.259;5.3;41.0;ARG;00:41.733;5.3;40.0;MEX;00:41.274;5.4;41.0;FRA1;00:40.487;5.4;40.0;;00:00.000;0.0;0.0
220;FRA2;00:42.258;5.3;41.0;ARG;00:42.705;5.2;40.0;MEX;00:42.242;5.4;41.0;FRA1;00:41.310;5.4;40.0;;00:00.000;0.0;0.0
225;FRA2;00:43.220;5.3;41.0;ARG;00:43.713;5.3;40.0;MEX;00:43.081;5.4;41.0;FRA1;00:42.313;5.4;40.0;;00:00.000;0.0;0.0
230;FRA2;00:44.095;5.3;41.0;ARG;00:44.582;5.3;40.0;MEX;00:44.069;5.4;41.0;FRA1;00:43.201;5.5;40.0;;00:00.000;0.0;0.0
235;FRA2;00:45.120;5.3;41.0;ARG;00:45.624;5.2;40.0;MEX;00:45.028;5.4;41.0;FRA1;00:44.115;5.4;40.0;;00:00.000;0.0;0.0
240;FRA2;00:46.049;5.3;41.0;ARG;00:46.616;5.2;40.0;MEX;00:45.913;5.4;41.0;FRA1;00:45.098;5.4;40.0;;00:00.000;0.0;0.0
245;FRA2;00:46.958;5.2;41.0;ARG;00:47.517;5.1;39.0;MEX;00:46.896;5.3;41.0;FRA1;00:45.944;5.4;40.0;;00:00.000;0.0;0.0
250;FRA2;00:47.973;5.2;41.0;ARG;00:48.581;5.1;39.0;MEX;00:47.834;5.3;41.0;FRA1;00:46.956;5.3;40.0;;00:00.000;0.0;0.0
255;FRA2;00:48.889;5.3;41.0;ARG;00:49.538;5.1;39.0;MEX;00:48.736;5.3;41.0;FRA1;00:47.879;5.3;40.0;;00:00.000;0.0;0.0
260;FRA2;00:49.845;5.3;41.0;ARG;00:50.514;5.1;39.0;MEX;00:49.749;5.3;41.0;FRA1;00:48.807;5.3;40.0;;00:00.000;0.0;0.0
265;FRA2;00:50.847;5.3;41.0;ARG;00:51.576;5.0;39.0;MEX;00:50.663;5.3;41.0;FRA1;00:49.825;5.3;40.0;;00:00.000;0.0;0.0
270;FRA2;00:51.740;5.3;41.0;ARG;00:52.473;5.0;39.0;MEX;00:51.627;5.2;41.0;FRA1;00:50.754;5.3;40.0;;00:00.000;0.0;0.0
275;FRA2;00:52.726;5.2;41.0;ARG;00:53.543;5.0;39.0;MEX;00:52.646;5.2;40.0;FRA1;00:51.711;5.2;40.0;;00:00.000;0.0;0.0
280;FRA2;00:53.745;5.2;41.0;ARG;00:54.593;5.0;38.0;MEX;00:53.531;5.2;40.0;FRA1;00:52.715;5.2;39.0;;00:00.000;0.0;0.0
285;FRA2;00:54.630;5.2;41.0;ARG;00:55.493;5.0;38.0;MEX;00:54.533;5.2;40.0;FRA1;00:53.593;5.2;39.0;;00:00.000;0.0;0.0
290;FRA2;00:55.654;5.1;40.0;ARG;00:56.566;5.0;38.0;MEX;00:55.539;5.2;40.0;FRA1;00:54.616;5.2;39.0;;00:00.000;0.0;0.0
295;FRA2;00:56.662;5.1;40.0;ARG;00:57.594;5.0;38.0;MEX;00:56.418;5.2;40.0;FRA1;00:55.578;5.2;39.0;;00:00.000;0.0;0.0
300;FRA2;00:57.537;5.1;40.0;ARG;00:58.496;5.0;38.0;MEX;00:57.430;5.2;40.0;FRA1;00:56.466;5.2;39.0;;00:00.000;0.0;0.0
305;FRA2;00:58.588;5.1;40.0;ARG;00:59.568;5.0;38.0;MEX;00:58.431;5.2;41.0;FRA1;00:57.497;5.2;39.0;;00:00.000;0.0;0.0
310;FRA2;00:59.584;5.1;40.0;ARG;01:00.558;5.0;39.0;MEX;00:59.331;5.2;41.0;FRA1;00:58.396;5.3;39.0;;00:00.000;0.0;0.0
315;FRA2;01:00.479;5.1;40.0;ARG;01:01.494;5.0;39.0;MEX;01:00.343;5.2;41.0;FRA1;00:59.365;5.3;39.0;;00:00.000;0.0;0.0
320;FRA2;01:01.537;5.1;40.0;ARG;01:02.561;5.0;39.0;MEX;01:01.338;5.2;40.0;FRA1;01:00.374;5.2;39.0;;00:00.000;0.0;0.0
325;FRA2;01:02.519;5.1;40.0;ARG;01:03.518;5.1;39.0;MEX;01:02.238;5.1;40.0;FRA1;01:01.249;5.2;39.0;;00:00.000;0.0;0.0
330;FRA2;01:03.434;5.1;40.0;ARG;01:04.545;5.0;39.0;MEX;01:03.257;5.1;40.0;FRA1;01:02.279;5.2;39.0;;00:00.000;0.0;0.0
335;FRA2;01:04.490;5.1;40.0;ARG;01:05.577;5.0;39.0;MEX;01:04.229;5.2;40.0;FRA1;01:03.239;5.2;39.0;;00:00.000;0.0;0.0
340;FRA2;01:05.423;5.1;40.0;ARG;01:06.492;5.0;39.0;MEX;01:05.144;5.2;40.0;FRA1;01:04.146;5.2;39.0;;00:00.000;0.0;0.0
345;FRA2;01:06.427;5.1;40.0;ARG;01:07.557;5.0;38.0;MEX;01:06.177;5.1;40.0;FRA1;01:05.174;5.2;39.0;;00:00.000;0.0;0.0
350;FRA2;01:07.465;5.1;40.0;ARG;01:08.615;4.9;38.0;MEX;01:07.112;5.2;40.0;FRA1;01:06.078;5.2;39.0;;00:00.000;0.0;0.0
355;FRA2;01:08.404;5.1;39.0;ARG;01:09.530;4.9;38.0;MEX;01:08.067;5.1;40.0;FRA1;01:07.058;5.3;39.0;;00:00.000;0.0;0.0
360;FRA2;01:09.420;5.0;39.0;ARG;01:10.645;4.9;38.0;MEX;01:09.087;5.2;40.0;FRA1;01:08.043;5.3;39.0;;00:00.000;0.0;0.0
365;FRA2;01:10.479;5.0;39.0;ARG;01:11.674;4.9;38.0;MEX;01:09.981;5.2;40.0;FRA1;01:08.905;5.3;39.0;;00:00.000;0.0;0.0
370;FRA2;01:11.394;5.0;39.0;ARG;01:12.617;4.9;38.0;MEX;01:11.010;5.1;40.0;FRA1;01:09.944;5.2;39.0;;00:00.000;0.0;0.0
375;FRA2;01:12.440;5.0;39.0;ARG;01:13.717;4.9;38.0;MEX;01:12.040;5.1;40.0;FRA1;01:10.919;5.2;39.0;;00:00.000;0.0;0.0
380;FRA2;01:13.486;5.0;39.0;ARG;01:14.726;4.9;38.0;MEX;01:12.926;5.1;40.0;FRA1;01:11.837;5.2;39.0;;00:00.000;0.0;0.0
385;FRA2;01:14.388;5.0;39.0;ARG;01:15.737;4.9;38.0;MEX;01:13.986;5.0;40.0;FRA1;01:12.881;5.1;39.0;;00:00.000;0.0;0.0
390;FRA2;01:15.453;5.0;39.0;ARG;01:16.781;4.9;38.0;MEX;01:14.995;5.1;40.0;FRA1;01:13.784;5.1;39.0;;00:00.000;0.0;0.0
395;FRA2;01:16.473;5.0;39.0;ARG;01:17.729;4.9;38.0;MEX;01:15.918;5.1;40.0;FRA1;01:14.787;5.1;39.0;;00:00.000;0.0;0.0
400;FRA2;01:17.380;5.0;39.0;ARG;01:18.749;4.9;38.0;MEX;01:16.941;5.1;39.0;FRA1;01:15.801;5.1;39.0;;00:00.000;0.0;0.0
405;FRA2;01:18.440;5.0;39.0;ARG;01:19.807;5.0;38.0;MEX;01:17.917;5.1;39.0;FRA1;01:16.685;5.1;39.0;;00:00.000;0.0;0.0
410;FRA2;01:19.424;5.1;39.0;ARG;01:20.715;5.0;38.0;MEX;01:18.860;5.1;39.0;FRA1;01:17.731;5.1;38.0;;00:00.000;0.0;0.0
415;FRA2;01:20.326;5.1;39.0;ARG;01:21.816;5.0;38.0;MEX;01:19.919;5.1;39.0;FRA1;01:18.700;5.1;38.0;;00:00.000;0.0;0.0
420;FRA2;01:21.380;5.1;39.0;ARG;01:22.853;4.9;38.0;MEX;01:20.837;5.1;39.0;FRA1;01:19.635;5.1;38.0;;00:00.000;0.0;0.0
425;FRA2;01:22.334;5.1;39.0;ARG;01:23.794;4.9;38.0;MEX;01:21.888;5.0;39.0;FRA1;01:20.677;5.1;38.0;;00:00.000;0.0;0.0
430;FRA2;01:23.300;5.1;39.0;ARG;01:24.898;4.9;38.0;MEX;01:22.944;4.9;39.0;FRA1;01:21.577;5.1;38.0;;00:00.000;0.0;0.0
435;FRA2;01:24.361;5.1;39.0;ARG;01:25.936;4.9;38.0;MEX;01:23.865;4.9;39.0;FRA1;01:22.610;5.1;38.0;;00:00.000;0.0;0.0
440;FRA2;01:25.290;5.1;39.0;ARG;01:26.868;4.9;38.0;MEX;01:24.872;5.0;39.0;FRA1;01:23.613;5.1;38.0;;00:00.000;0.0;0.0
445;FRA2;01:26.308;5.0;39.0;ARG;01:27.948;4.9;38.0;MEX;01:25.887;5.1;39.0;FRA1;01:24.525;5.1;38.0;;00:00.000;0.0;0.0
450;FRA2;01:27.347;5.0;39.0;ARG;01:28.878;4.9;38.0;MEX;01:26.771;5.1;39.0;FRA1;01:25.550;5.1;38.0;;00:00.000;0.0;0.0
455;FRA2;01:28.239;5.0;39.0;ARG;01:29.894;5.0;38.0;MEX;01:27.806;5.1;39.0;FRA1;01:26.501;5.1;38.0;;00:00.000;0.0;0.0
460;FRA2;01:29.280;5.0;39.0;ARG;01:30.946;5.0;38.0;MEX;01:28.791;5.2;39.0;FRA1;01:27.444;5.1;38.0;;00:00.000;0.0;0.0
465;FRA2;01:30.282;5.1;39.0;ARG;01:31.863;5.0;38.0;MEX;01:29.678;5.2;39.0;FRA1;01:28.472;5.1;38.0;;00:00.000;0.0;0.0
470;FRA2;01:31.171;5.1;39.0;ARG;01:32.908;5.1;38.0;MEX;01:30.708;5.2;39.0;FRA1;01:29.334;5.2;38.0;;00:00.000;0.0;0.0
475;FRA2;01:32.218;5.1;39.0;ARG;01:33.920;5.1;38.0;MEX;01:31.630;5.2;39.0;FRA1;01:30.370;5.2;38.0;;00:00.000;0.0;0.0
480;FRA2;01:33.173;5.1;39.0;ARG;01:34.811;5.1;38.0;MEX;01:32.584;5.2;39.0;FRA1;01:31.335;5.2;38.0;;00:00.000;0.0;0.0
485;FRA2;01:34.109;5.1;39.0;ARG;01:35.874;5.1;38.0;MEX;01:33.591;5.2;39.0;FRA1;01:32.239;5.2;38.0;;00:00.000;0.0;0.0
490;FRA2;01:35.150;5.1;39.0;ARG;01:36.882;5.1;38.0;MEX;01:34.465;5.2;39.0;FRA1;01:33.266;5.2;38.0;;00:00.000;0.0;0.0
495;FRA2;01:36.070;5.1;39.0;ARG;01:37.819;5.0;38.0;MEX;01:35.513;5.2;39.0;FRA1;01:34.136;5.2;38.0;;00:00.000;0.0;0.0
500;FRA2;01:37.080;5.1;39.0;ARG;01:38.884;5.0;38.0;MEX;01:36.488;5.2;39.0;FRA1;01:35.165;5.2;38.0;;00:00.000;0.0;0.0
505;FRA2;01:38.120;5.1;39.0;ARG;01:39.832;5.0;38.0;MEX;01:37.383;5.2;39.0;FRA1;01:36.160;5.2;38.0;;00:00.000;0.0;0.0
510;FRA2;01:39.019;5.1;39.0;ARG;01:40.828;5.0;38.0;MEX;01:38.419;5.1;39.0;FRA1;01:37.081;5.2;38.0;;00:00.000;0.0;0.0
515;FRA2;01:40.076;5.0;39.0;ARG;01:41.889;5.0;38.0;MEX;01:39.377;5.1;39.0;FRA1;01:38.109;5.1;38.0;;00:00.000;0.0;0.0
520;FRA2;01:41.097;5.0;39.0;ARG;01:42.817;5.0;38.0;MEX;01:40.304;5.1;39.0;FRA1;01:39.030;5.1;38.0;;00:00.000;0.0;0.0
525;FRA2;01:42.010;5.0;39.0;ARG;01:43.888;4.9;38.0;MEX;01:41.341;5.2;39.0;FRA1;01:40.031;5.1;38.0;;00:00.000;0.0;0.0
530;FRA2;01:43.082;5.0;39.0;ARG;01:44.946;4.9;38.0;MEX;01:42.270;5.2;39.0;FRA1;01:41.061;5.1;38.0;;00:00.000;0.0;0.0
535;FRA2;01:44.040;5.0;39.0;ARG;01:45.871;4.9;38.0;MEX;01:43.269;5.1;39.0;FRA1;01:41.955;5.1;38.0;;00:00.000;0.0;0.0
540;FRA2;01:45.029;5.0;38.0;ARG;01:46.986;4.9;38.0;MEX;01:44.314;5.1;39.0;FRA1;01:43.035;5.1;38.0;;00:00.000;0.0;0.0
545;FRA2;01:46.115;5.0;38.0;ARG;01:48.031;4.9;38.0;MEX;01:45.239;5.1;39.0;FRA1;01:44.020;5.1;37.0;;00:00.000;0.0;0.0
550;FRA2;01:47.079;5.0;38.0;ARG;01:49.030;4.8;37.0;MEX;01:46.317;5.0;39.0;FRA1;01:45.006;5.0;37.0;;00:00.000;0.0;0.0
555;FRA2;01:48.124;4.9;38.0;ARG;01:50.137;4.8;37.0;MEX;01:47.375;4.9;39.0;FRA1;01:46.087;4.9;37.0;;00:00.000;0.0;0.0
560;FRA2;01:49.176;4.9;38.0;ARG;01:51.142;4.8;37.0;MEX;01:48.308;4.9;39.0;FRA1;01:47.036;4.9;37.0;;00:00.000;0.0;0.0
565;FRA2;01:50.130;4.9;38.0;ARG;01:52.178;4.8;37.0;MEX;01:49.383;4.8;39.0;FRA1;01:48.079;4.9;37.0;;00:00.000;0.0;0.0
570;FRA2;01:51.177;4.9;38.0;ARG;01:53.260;4.8;37.0;MEX;01:50.446;4.8;39.0;FRA1;01:49.151;4.9;38.0;;00:00.000;0.0;0.0
575;FRA2;01:52.245;4.9;38.0;ARG;01:54.195;4.8;37.0;MEX;01:51.356;4.9;39.0;FRA1;01:50.057;4.9;38.0;;00:00.000;0.0;0.0
580;FRA2;01:53.176;4.9;38.0;ARG;01:55.262;4.9;37.0;MEX;01:52.446;4.9;39.0;FRA1;01:51.132;4.9;38.0;;00:00.000;0.0;0.0
585;FRA2;01:54.250;4.9;38.0;ARG;01:56.315;4.9;37.0;MEX;01:53.464;4.9;39.0;FRA1;01:52.148;4.9;38.0;;00:00.000;0.0;0.0
590;FRA2;01:55.317;4.9;38.0;ARG;01:57.230;4.9;37.0;MEX;01:54.382;5.0;39.0;FRA1;01:53.072;5.0;38.0;;00:00.000;0.0;0.0
595;FRA2;01:56.243;4.9;38.0;ARG;01:58.308;4.9;37.0;MEX;01:55.446;5.0;38.0;FRA1;01:54.144;5.0;38.0;;00:00.000;0.0;0.0
600;FRA2;01:57.336;4.9;38.0;ARG;01:59.326;5.0;37.0;MEX;01:56.423;5.0;38.0;FRA1;01:55.062;5.0;37.0;;00:00.000;0.0;0.0
605;FRA2;01:58.370;4.9;38.0;ARG;02:00.265;5.0;38.0;MEX;01:57.382;5.0;38.0;FRA1;01:56.101;5.1;37.0;;00:00.000;0.0;0.0
610;FRA2;01:59.303;4.9;38.0;ARG;02:01.345;4.9;38.0;MEX;01:58.429;5.1;38.0;FRA1;01:57.121;5.1;37.0;;00:00.000;0.0;0.0
615;FRA2;02:00.395;4.9;38.0;ARG;02:02.307;5.0;38.0;MEX;01:59.326;5.1;38.0;FRA1;01:58.006;5.1;37.0;;00:00.000;0.0;0.0
620;FRA2;02:01.389;4.9;38.0;ARG;02:03.308;5.0;38.0;MEX;02:00.374;5.1;38.0;FRA1;01:59.056;5.1;37.0;;00:00.000;0.0;0.0
625;FRA2;02:02.355;4.9;38.0;ARG;02:04.363;5.0;38.0;MEX;02:01.375;5.1;38.0;FRA1;02:00.000;5.1;37.0;;00:00.000;0.0;0.0
630;FRA2;02:03.428;4.9;38.0;ARG;02:05.274;5.0;38.0;MEX;02:02.272;5.1;38.0;FRA1;02:00.977;5.1;37.0;;00:00.000;0.0;0.0
635;FRA2;02:04.376;5.0;38.0;ARG;02:06.347;5.0;38.0;MEX;02:03.323;5.1;38.0;FRA1;02:01.989;5.1;37.0;;00:00.000;0.0;0.0
640;FRA2;02:05.398;5.0;38.0;ARG;02:07.349;5.0;38.0;MEX;02:04.264;5.1;38.0;FRA1;02:02.858;5.2;37.0;;00:00.000;0.0;0.0
645;FRA2;02:06.457;5.0;38.0;ARG;02:08.244;5.0;38.0;MEX;02:05.245;5.1;38.0;FRA1;02:03.900;5.2;37.0;;00:00.000;0.0;0.0
650;FRA2;02:07.364;5.0;38.0;ARG;02:09.321;5.1;38.0;MEX;02:06.276;5.1;38.0;FRA1;02:04.849;5.2;37.0;;00:00.000;0.0;0.0
655;FRA2;02:08.446;5.0;38.0;ARG;02:10.286;5.1;38.0;MEX;02:07.159;5.1;38.0;FRA1;02:05.809;5.2;37.0;;00:00.000;0.0;0.0
660;FRA2;02:09.456;5.0;38.0;ARG;02:11.248;5.1;38.0;MEX;02:08.211;5.1;38.0;FRA1;02:06.814;5.2;37.0;;00:00.000;0.0;0.0
665;FRA2;02:10.358;5.0;38.0;ARG;02:12.285;5.1;38.0;MEX;02:09.190;5.1;38.0;FRA1;02:07.678;5.2;37.0;;00:00.000;0.0;0.0
670;FRA2;02:11.432;5.0;38.0;ARG;02:13.178;5.1;38.0;MEX;02:10.110;5.1;38.0;FRA1;02:08.732;5.2;37.0;;00:00.000;0.0;0.0
675;FRA2;02:12.398;5.1;38.0;ARG;02:14.210;5.1;38.0;MEX;02:11.145;5.1;38.0;FRA1;02:09.671;5.2;37.0;;00:00.000;0.0;0.0
680;FRA2;02:13.361;5.1;38.0;ARG;02:15.235;5.1;38.0;MEX;02:12.020;5.2;38.0;FRA1;02:10.608;5.2;38.0;;00:00.000;0.0;0.0
685;FRA2;02:14.372;5.1;39.0;ARG;02:16.122;5.1;38.0;MEX;02:13.067;5.1;38.0;FRA1;02:11.618;5.2;38.0;;00:00.000;0.0;0.0
690;FRA2;02:15.297;5.1;39.0;ARG;02:17.186;5.1;38.0;MEX;02:14.067;5.1;38.0;FRA1;02:12.498;5.2;38.0;;00:00.000;0.0;0.0
695;FRA2;02:16.295;5.1;39.0;ARG;02:18.149;5.1;38.0;MEX;02:14.972;5.1;38.0;FRA1;02:13.538;5.2;38.0;;00:00.000;0.0;0.0
700;FRA2;02:17.329;5.1;39.0;ARG;02:19.108;5.1;38.0;MEX;02:16.017;5.1;38.0;FRA1;02:14.531;5.2;38.0;;00:00.000;0.0;0.0
705;FRA2;02:18.214;5.1;39.0;ARG;02:20.158;5.1;38.0;MEX;02:16.935;5.1;38.0;FRA1;02:15.441;5.1;38.0;;00:00.000;0.0;0.0
710;FRA2;02:19.266;5.1;39.0;ARG;02:21.068;5.1;38.0;MEX;02:17.938;5.1;38.0;FRA1;02:16.495;5.1;38.0;;00:00.000;0.0;0.0
715;FRA2;02:20.259;5.1;38.0;ARG;02:22.116;5.1;38.0;MEX;02:18.953;5.1;38.0;FRA1;02:17.409;5.1;38.0;;00:00.000;0.0;0.0
720;FRA2;02:21.173;5.1;38.0;ARG;02:23.146;5.0;38.0;MEX;02:19.843;5.1;38.0;FRA1;02:18.429;5.1;38.0;;00:00.000;0.0;0.0
725;FRA2;02:22.231;5.1;38.0;ARG;02:24.058;5.0;38.0;MEX;02:20.904;5.1;38.0;FRA1;02:19.447;5.1;38.0;;00:00.000;0.0;0.0
730;FRA2;02:23.165;5.1;38.0;ARG;02:25.138;5.0;38.0;MEX;02:21.846;5.1;38.0;FRA1;02:20.343;5.1;38.0;;00:00.000;0.0;0.0
735;FRA2;02:24.169;5.1;38.0;ARG;02:26.108;5.0;38.0;MEX;02:22.840;5.1;38.0;FRA1;02:21.407;5.1;38.0;;00:00.000;0.0;0.0
740;FRA2;02:25.216;5.1;38.0;ARG;02:27.088;5.0;38.0;MEX;02:23.898;5.0;38.0;FRA1;02:22.385;5.1;38.0;;00:00.000;0.0;0.0
745;FRA2;02:26.121;5.1;38.0;ARG;02:28.149;5.0;38.0;MEX;02:24.798;5.0;38.0;FRA1;02:23.334;5.1;38.0;;00:00.000;0.0;0.0
750;FRA2;02:27.184;5.0;38.0;ARG;02:29.058;5.0;38.0;MEX;02:25.845;5.0;38.0;FRA1;02:24.378;5.1;38.0;;00:00.000;0.0;0.0
755;FRA2;02:28.224;5.0;38.0;ARG;02:30.114;5.0;38.0;MEX;02:26.861;5.0;38.0;FRA1;02:25.275;5.1;38.0;;00:00.000;0.0;0.0
