Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName7;Time7;Speed7;Stroke7;
55;UKR2;00:12.036;6.3;50.0;ROU;00:11.694;6.3;50.0;AUS;00:11.926;6.3;40.0;UKR1;00:11.693;6.4;48.0;GER;00:11.962;6.4;40.0;;00:00.000;0.0;0.0
60;UKR2;00:12.749;6.4;50.0;ROU;00:12.493;6.4;50.0;AUS;00:12.768;6.5;41.0;UKR1;00:12.441;6.5;48.0;GER;00:12.785;6.5;41.0;;00:00.000;0.0;0.0
65;UKR2;00:13.594;6.4;50.0;ROU;00:13.240;6.4;50.0;AUS;00:13.455;6.5;41.0;UKR1;00:13.184;6.6;48.0;GER;00:13.523;6.6;41.0;;00:00.000;0.0;0.0
70;UKR2;00:14.363;6.4;49.0;ROU;00:14.034;6.4;50.0;AUS;00:14.283;6.6;42.0;UKR1;00:13.971;6.6;48.0;GER;00:14.274;6.6;42.0;;00:00.000;0.0;0.0
75;UKR2;00:15.087;6.5;49.0;ROU;00:14.836;6.4;50.0;AUS;00:15.007;6.6;42.0;UKR1;00:14.651;6.6;48.0;GER;00:15.045;6.7;42.0;;00:00.000;0.0;0.0
80;UKR2;00:15.916;6.5;49.0;ROU;00:15.561;6.4;50.0;AUS;00:15.782;6.6;42.0;UKR1;00:15.474;6.7;48.0;GER;00:15.755;6.7;43.0;;00:00.000;0.0;0.0
85;UKR2;00:16.651;6.5;49.0;ROU;00:16.358;6.4;50.0;AUS;00:16.533;6.6;42.0;UKR1;00:16.199;6.7;48.0;GER;00:16.550;6.7;43.0;;00:00.000;0.0;0.0
90;UKR2;00:17.425;6.5;49.0;ROU;00:17.167;6.4;50.0;AUS;00:17.293;6.6;42.0;UKR1;00:16.933;6.7;48.0;GER;00:17.230;6.7;43.0;;00:00.000;0.0;0.0
95;UKR2;00:18.227;6.5;49.0;ROU;00:17.871;6.4;50.0;AUS;00:18.043;6.7;42.0;UKR1;00:17.727;6.7;48.0;GER;00:18.044;6.7;43.0;;00:00.000;0.0;0.0
100;UKR2;00:18.927;6.5;49.0;ROU;00:18.707;6.4;50.0;AUS;00:18.753;6.7;42.0;UKR1;00:18.405;6.7;48.0;GER;00:18.707;6.7;43.0;;00:00.000;0.0;0.0
105;UKR2;00:19.755;6.5;49.0;ROU;00:19.494;6.4;50.0;AUS;00:19.545;6.7;42.0;UKR1;00:19.215;6.7;47.0;GER;00:19.530;6.7;43.0;;00:00.000;0.0;0.0
110;UKR2;00:20.517;6.5;48.0;ROU;00:20.211;6.4;50.0;AUS;00:20.235;6.7;42.0;UKR1;00:19.929;6.7;47.0;GER;00:20.190;6.7;43.0;;00:00.000;0.0;0.0
115;UKR2;00:21.261;6.5;48.0;ROU;00:21.051;6.4;49.0;AUS;00:21.037;6.7;42.0;UKR1;00:20.698;6.7;47.0;GER;00:21.012;6.7;43.0;;00:00.000;0.0;0.0
120;UKR2;00:22.079;6.5;48.0;ROU;00:21.806;6.4;49.0;AUS;00:21.725;6.7;42.0;UKR1;00:21.477;6.7;47.0;GER;00:21.675;6.8;43.0;;00:00.000;0.0;0.0
125;UKR2;00:22.784;6.5;48.0;ROU;00:22.566;6.4;49.0;AUS;00:22.544;6.7;42.0;UKR1;00:22.172;6.7;47.0;GER;00:22.492;6.8;43.0;;00:00.000;0.0;0.0
130;UKR2;00:23.620;6.5;48.0;ROU;00:23.394;6.4;49.0;AUS;00:23.216;6.7;42.0;UKR1;00:22.993;6.6;47.0;GER;00:23.194;6.8;43.0;;00:00.000;0.0;0.0
135;UKR2;00:24.385;6.5;48.0;ROU;00:24.109;6.4;49.0;AUS;00:24.045;6.7;42.0;UKR1;00:23.677;6.6;47.0;GER;00:23.977;6.7;43.0;;00:00.000;0.0;0.0
140;UKR2;00:25.126;6.5;48.0;ROU;00:24.935;6.4;49.0;AUS;00:24.714;6.7;42.0;UKR1;00:24.491;6.6;47.0;GER;00:24.712;6.7;43.0;;00:00.000;0.0;0.0
145;UKR2;00:25.958;6.5;47.0;ROU;00:25.744;6.4;49.0;AUS;00:25.549;6.7;42.0;UKR1;00:25.241;6.6;47.0;GER;00:25.490;6.7;43.0;;00:00.000;0.0;0.0
150;UKR2;00:26.666;6.4;47.0;ROU;00:26.457;6.4;49.0;AUS;00:26.230;6.6;42.0;UKR1;00:25.997;6.6;46.0;GER;00:26.232;6.7;43.0;;00:00.000;0.0;0.0
155;UKR2;00:27.502;6.4;47.0;ROU;00:27.309;6.4;48.0;AUS;00:27.064;6.6;42.0;UKR1;00:26.781;6.6;46.0;GER;00:26.958;6.6;43.0;;00:00.000;0.0;0.0
160;UKR2;00:28.295;6.4;47.0;ROU;00:28.078;6.4;48.0;AUS;00:27.739;6.6;42.0;UKR1;00:27.471;6.6;46.0;GER;00:27.744;6.7;42.0;;00:00.000;0.0;0.0
165;UKR2;00:29.038;6.4;47.0;ROU;00:28.832;6.4;48.0;AUS;00:28.570;6.6;42.0;UKR1;00:28.306;6.6;46.0;GER;00:28.450;6.6;42.0;;00:00.000;0.0;0.0
170;UKR2;00:29.878;6.4;47.0;ROU;00:29.672;6.4;48.0;AUS;00:29.293;6.6;42.0;UKR1;00:29.013;6.6;46.0;GER;00:29.260;6.7;42.0;;00:00.000;0.0;0.0
175;UKR2;00:30.604;6.4;46.0;ROU;00:30.397;6.4;48.0;AUS;00:30.099;6.6;41.0;UKR1;00:29.821;6.6;46.0;GER;00:29.960;6.6;42.0;;00:00.000;0.0;0.0
180;UKR2;00:31.457;6.3;46.0;ROU;00:31.222;6.4;48.0;AUS;00:30.794;6.6;41.0;UKR1;00:30.569;6.5;46.0;GER;00:30.771;6.6;42.0;;00:00.000;0.0;0.0
185;UKR2;00:32.252;6.3;46.0;ROU;00:32.025;6.4;48.0;AUS;00:31.594;6.6;41.0;UKR1;00:31.328;6.5;45.0;GER;00:31.451;6.6;42.0;;00:00.000;0.0;0.0
190;UKR2;00:33.026;6.3;46.0;ROU;00:32.750;6.4;48.0;AUS;00:32.349;6.6;41.0;UKR1;00:32.141;6.5;45.0;GER;00:32.283;6.6;42.0;;00:00.000;0.0;0.0
195;UKR2;00:33.865;6.3;46.0;ROU;00:33.601;6.4;47.0;AUS;00:33.112;6.6;41.0;UKR1;00:32.838;6.5;45.0;GER;00:32.967;6.6;42.0;;00:00.000;0.0;0.0
200;UKR2;00:34.611;6.3;46.0;ROU;00:34.349;6.4;47.0;AUS;00:33.897;6.6;41.0;UKR1;00:33.681;6.5;45.0;GER;00:33.811;6.6;42.0;;00:00.000;0.0;0.0
205;UKR2;00:35.446;6.2;46.0;ROU;00:35.161;6.4;47.0;AUS;00:34.634;6.6;41.0;UKR1;00:34.380;6.5;45.0;GER;00:34.488;6.6;42.0;;00:00.000;0.0;0.0
210;UKR2;00:36.265;6.2;46.0;ROU;00:35.974;6.3;47.0;AUS;00:35.437;6.6;41.0;UKR1;00:35.212;6.5;44.0;GER;00:35.341;6.6;42.0;;00:00.000;0.0;0.0
215;UKR2;00:37.012;6.2;45.0;ROU;00:36.686;6.3;47.0;AUS;00:36.165;6.5;41.0;UKR1;00:35.965;6.5;44.0;GER;00:36.024;6.6;41.0;;00:00.000;0.0;0.0
220;UKR2;00:37.874;6.3;45.0;ROU;00:37.549;6.3;47.0;AUS;00:36.982;6.5;41.0;UKR1;00:36.748;6.5;44.0;GER;00:36.876;6.5;41.0;;00:00.000;0.0;0.0
225;UKR2;00:38.620;6.2;45.0;ROU;00:38.328;6.3;47.0;AUS;00:37.700;6.5;41.0;UKR1;00:37.547;6.5;44.0;GER;00:37.585;6.5;41.0;;00:00.000;0.0;0.0
230;UKR2;00:39.479;6.2;45.0;ROU;00:39.098;6.3;47.0;AUS;00:38.526;6.5;41.0;UKR1;00:38.266;6.4;44.0;GER;00:38.395;6.5;41.0;;00:00.000;0.0;0.0
235;UKR2;00:40.284;6.2;45.0;ROU;00:39.945;6.3;47.0;AUS;00:39.233;6.5;41.0;UKR1;00:39.111;6.4;44.0;GER;00:39.141;6.5;41.0;;00:00.000;0.0;0.0
240;UKR2;00:41.062;6.2;45.0;ROU;00:40.664;6.3;46.0;AUS;00:40.062;6.5;40.0;UKR1;00:39.813;6.4;44.0;GER;00:39.932;6.5;41.0;;00:00.000;0.0;0.0
245;UKR2;00:41.897;6.2;45.0;ROU;00:41.527;6.3;46.0;AUS;00:40.771;6.5;40.0;UKR1;00:40.664;6.4;44.0;GER;00:40.704;6.5;41.0;;00:00.000;0.0;0.0
250;UKR2;00:42.632;6.2;45.0;ROU;00:42.323;6.3;46.0;AUS;00:41.610;6.5;40.0;UKR1;00:41.371;6.4;43.0;GER;00:41.468;6.5;41.0;;00:00.000;0.0;0.0
255;UKR2;00:43.497;6.2;45.0;ROU;00:43.080;6.3;46.0;AUS;00:42.307;6.5;40.0;UKR1;00:42.213;6.4;43.0;GER;00:42.234;6.5;41.0;;00:00.000;0.0;0.0
260;UKR2;00:44.302;6.2;44.0;ROU;00:43.940;6.3;46.0;AUS;00:43.150;6.5;40.0;UKR1;00:43.001;6.4;43.0;GER;00:43.008;6.4;41.0;;00:00.000;0.0;0.0
265;UKR2;00:45.073;6.2;44.0;ROU;00:44.668;6.3;46.0;AUS;00:43.865;6.5;40.0;UKR1;00:43.773;6.4;43.0;GER;00:43.824;6.5;41.0;;00:00.000;0.0;0.0
270;UKR2;00:45.928;6.2;44.0;ROU;00:45.527;6.3;46.0;AUS;00:44.692;6.5;40.0;UKR1;00:44.591;6.4;43.0;GER;00:44.556;6.4;41.0;;00:00.000;0.0;0.0
275;UKR2;00:46.652;6.2;44.0;ROU;00:46.333;6.3;46.0;AUS;00:45.381;6.5;40.0;UKR1;00:45.315;6.3;43.0;GER;00:45.389;6.4;41.0;;00:00.000;0.0;0.0
280;UKR2;00:47.529;6.2;44.0;ROU;00:47.089;6.2;45.0;AUS;00:46.234;6.5;40.0;UKR1;00:46.182;6.4;43.0;GER;00:46.108;6.4;41.0;;00:00.000;0.0;0.0
285;UKR2;00:48.299;6.2;44.0;ROU;00:47.961;6.2;45.0;AUS;00:46.920;6.5;40.0;UKR1;00:46.902;6.3;43.0;GER;00:46.959;6.4;41.0;;00:00.000;0.0;0.0
290;UKR2;00:49.122;6.2;44.0;ROU;00:48.693;6.2;45.0;AUS;00:47.774;6.5;40.0;UKR1;00:47.751;6.3;43.0;GER;00:47.660;6.4;40.0;;00:00.000;0.0;0.0
295;UKR2;00:49.957;6.2;44.0;ROU;00:49.578;6.2;45.0;AUS;00:48.469;6.5;40.0;UKR1;00:48.519;6.3;43.0;GER;00:48.522;6.4;40.0;;00:00.000;0.0;0.0
300;UKR2;00:50.708;6.2;44.0;ROU;00:50.388;6.2;45.0;AUS;00:49.327;6.4;40.0;UKR1;00:49.383;6.3;43.0;GER;00:49.219;6.4;40.0;;00:00.000;0.0;0.0
305;UKR2;00:51.585;6.2;44.0;ROU;00:51.159;6.1;45.0;AUS;00:50.029;6.5;40.0;UKR1;00:50.203;6.2;43.0;GER;00:50.084;6.4;40.0;;00:00.000;0.0;0.0
310;UKR2;00:52.334;6.1;43.0;ROU;00:52.035;6.1;45.0;AUS;00:50.889;6.4;40.0;UKR1;00:50.939;6.1;42.0;GER;00:50.784;6.4;40.0;;00:00.000;0.0;0.0
315;UKR2;00:53.214;6.1;43.0;ROU;00:52.778;6.1;44.0;AUS;00:51.590;6.4;40.0;UKR1;00:51.806;6.1;42.0;GER;00:51.649;6.4;40.0;;00:00.000;0.0;0.0
320;UKR2;00:54.028;6.1;43.0;ROU;00:53.660;6.1;44.0;AUS;00:52.437;6.4;40.0;UKR1;00:52.524;6.2;42.0;GER;00:52.362;6.4;40.0;;00:00.000;0.0;0.0
325;UKR2;00:54.809;6.1;43.0;ROU;00:54.475;6.1;44.0;AUS;00:53.137;6.4;40.0;UKR1;00:53.401;6.2;42.0;GER;00:53.211;6.4;40.0;;00:00.000;0.0;0.0
330;UKR2;00:55.682;6.1;43.0;ROU;00:55.262;6.1;44.0;AUS;00:53.997;6.4;40.0;UKR1;00:54.165;6.3;42.0;GER;00:53.944;6.4;40.0;;00:00.000;0.0;0.0
335;UKR2;00:56.428;6.1;43.0;ROU;00:56.142;6.1;44.0;AUS;00:54.717;6.4;40.0;UKR1;00:54.992;6.3;42.0;GER;00:54.776;6.4;40.0;;00:00.000;0.0;0.0
340;UKR2;00:57.320;6.1;43.0;ROU;00:56.879;6.1;44.0;AUS;00:55.563;6.4;39.0;UKR1;00:55.753;6.3;42.0;GER;00:55.545;6.4;40.0;;00:00.000;0.0;0.0
345;UKR2;00:58.116;6.1;43.0;ROU;00:57.784;6.1;44.0;AUS;00:56.301;6.4;39.0;UKR1;00:56.541;6.3;42.0;GER;00:56.345;6.3;40.0;;00:00.000;0.0;0.0
350;UKR2;00:58.938;6.1;43.0;ROU;00:58.586;6.1;44.0;AUS;00:57.128;6.4;39.0;UKR1;00:57.370;6.3;42.0;GER;00:57.138;6.4;40.0;;00:00.000;0.0;0.0
355;UKR2;00:59.798;6.1;43.0;ROU;00:59.385;6.1;44.0;AUS;00:57.888;6.4;39.0;UKR1;00:58.120;6.3;42.0;GER;00:57.914;6.3;40.0;;00:00.000;0.0;0.0
360;UKR2;01:00.558;6.1;43.0;ROU;01:00.264;6.1;44.0;AUS;00:58.699;6.4;39.0;UKR1;00:58.989;6.4;42.0;GER;00:58.731;6.3;40.0;;00:00.000;0.0;0.0
365;UKR2;01:01.453;6.1;43.0;ROU;01:01.012;6.1;44.0;AUS;00:59.476;6.4;39.0;UKR1;00:59.712;6.3;42.0;GER;00:59.487;6.3;40.0;;00:00.000;0.0;0.0
370;UKR2;01:02.222;6.1;43.0;ROU;01:01.918;6.1;43.0;AUS;01:00.274;6.3;39.0;UKR1;01:00.608;6.2;42.0;GER;01:00.325;6.3;40.0;;00:00.000;0.0;0.0
375;UKR2;01:03.111;6.0;43.0;ROU;01:02.725;6.0;43.0;AUS;01:01.072;6.4;39.0;UKR1;01:01.341;6.2;41.0;GER;01:01.063;6.3;40.0;;00:00.000;0.0;0.0
380;UKR2;01:03.951;6.0;42.0;ROU;01:03.551;6.0;43.0;AUS;01:01.858;6.3;39.0;UKR1;01:02.210;6.1;41.0;GER;01:01.922;6.3;40.0;;00:00.000;0.0;0.0
385;UKR2;01:04.769;5.9;42.0;ROU;01:04.444;6.0;43.0;AUS;01:02.681;6.3;39.0;UKR1;01:03.009;6.2;41.0;GER;01:02.645;6.3;40.0;;00:00.000;0.0;0.0
390;UKR2;01:05.674;5.9;42.0;ROU;01:05.208;5.9;43.0;AUS;01:03.448;6.3;39.0;UKR1;01:03.815;6.1;41.0;GER;01:03.518;6.3;40.0;;00:00.000;0.0;0.0
395;UKR2;01:06.451;5.9;42.0;ROU;01:06.124;5.9;43.0;AUS;01:04.257;6.3;39.0;UKR1;01:04.672;6.2;41.0;GER;01:04.234;6.3;40.0;;00:00.000;0.0;0.0
400;UKR2;01:07.373;5.8;42.0;ROU;01:06.955;5.9;43.0;AUS;01:05.070;6.3;39.0;UKR1;01:05.453;6.1;41.0;GER;01:05.120;6.3;40.0;;00:00.000;0.0;0.0
405;UKR2;01:08.216;5.8;42.0;ROU;01:07.779;5.9;43.0;AUS;01:05.899;6.2;39.0;UKR1;01:06.314;6.1;41.0;GER;01:05.839;6.3;40.0;;00:00.000;0.0;0.0
410;UKR2;01:09.055;5.8;42.0;ROU;01:08.674;5.9;43.0;AUS;01:06.638;6.2;39.0;UKR1;01:07.074;6.1;41.0;GER;01:06.726;6.2;40.0;;00:00.000;0.0;0.0
415;UKR2;01:09.965;5.8;42.0;ROU;01:09.459;5.9;43.0;AUS;01:07.505;6.2;39.0;UKR1;01:07.965;6.1;41.0;GER;01:07.454;6.2;40.0;;00:00.000;0.0;0.0
420;UKR2;01:10.749;5.8;42.0;ROU;01:10.380;5.9;43.0;AUS;01:08.238;6.2;39.0;UKR1;01:08.724;6.1;41.0;GER;01:08.336;6.2;40.0;;00:00.000;0.0;0.0
425;UKR2;01:11.686;5.8;41.0;ROU;01:11.226;5.9;43.0;AUS;01:09.116;6.2;39.0;UKR1;01:09.604;6.0;41.0;GER;01:09.086;6.2;39.0;;00:00.000;0.0;0.0
430;UKR2;01:12.518;5.8;41.0;ROU;01:12.089;5.8;42.0;AUS;01:09.872;6.2;39.0;UKR1;01:10.412;6.0;41.0;GER;01:09.954;6.2;39.0;;00:00.000;0.0;0.0
435;UKR2;01:13.392;5.8;41.0;ROU;01:12.970;5.8;42.0;AUS;01:10.730;6.2;39.0;UKR1;01:11.252;6.0;41.0;GER;01:10.731;6.2;39.0;;00:00.000;0.0;0.0
440;UKR2;01:14.300;5.8;41.0;ROU;01:13.734;5.8;42.0;AUS;01:11.453;6.2;39.0;UKR1;01:12.143;6.0;41.0;GER;01:11.571;6.1;39.0;;00:00.000;0.0;0.0
445;UKR2;01:15.087;5.8;41.0;ROU;01:14.671;5.8;42.0;AUS;01:12.341;6.2;39.0;UKR1;01:12.903;6.0;41.0;GER;01:12.392;6.1;39.0;;00:00.000;0.0;0.0
450;UKR2;01:16.027;5.8;41.0;ROU;01:15.519;5.8;42.0;AUS;01:13.061;6.2;39.0;UKR1;01:13.824;5.9;41.0;GER;01:13.188;6.1;39.0;;00:00.000;0.0;0.0
455;UKR2;01:16.812;5.8;41.0;ROU;01:16.346;5.8;42.0;AUS;01:13.952;6.2;39.0;UKR1;01:14.583;5.9;41.0;GER;01:14.039;6.1;39.0;;00:00.000;0.0;0.0
460;UKR2;01:17.740;5.8;41.0;ROU;01:17.260;5.8;42.0;AUS;01:14.685;6.2;39.0;UKR1;01:15.492;5.9;41.0;GER;01:14.827;6.1;39.0;;00:00.000;0.0;0.0
465;UKR2;01:18.632;5.8;41.0;ROU;01:18.038;5.8;42.0;AUS;01:15.561;6.2;39.0;UKR1;01:16.310;5.9;41.0;GER;01:15.675;6.1;39.0;;00:00.000;0.0;0.0
470;UKR2;01:19.439;5.8;41.0;ROU;01:18.965;5.8;42.0;AUS;01:16.295;6.2;39.0;UKR1;01:17.140;5.9;40.0;GER;01:16.417;6.1;39.0;;00:00.000;0.0;0.0
475;UKR2;01:20.375;5.8;41.0;ROU;01:19.805;5.8;42.0;AUS;01:17.167;6.2;39.0;UKR1;01:18.014;6.0;40.0;GER;01:17.301;6.1;39.0;;00:00.000;0.0;0.0
480;UKR2;01:21.175;5.8;41.0;ROU;01:20.642;5.8;42.0;AUS;01:17.925;6.2;39.0;UKR1;01:18.805;5.9;40.0;GER;01:18.034;6.1;39.0;;00:00.000;0.0;0.0
485;UKR2;01:22.096;5.7;41.0;ROU;01:21.551;5.8;42.0;AUS;01:18.772;6.2;39.0;UKR1;01:19.696;6.0;40.0;GER;01:18.929;6.1;39.0;;00:00.000;0.0;0.0
490;UKR2;01:22.973;5.8;41.0;ROU;01:22.318;5.8;42.0;AUS;01:19.552;6.2;39.0;UKR1;01:20.448;6.0;40.0;GER;01:19.676;6.2;39.0;;00:00.000;0.0;0.0
495;UKR2;01:23.815;5.8;41.0;ROU;01:23.255;5.8;42.0;AUS;01:20.386;6.2;39.0;UKR1;01:21.367;5.9;40.0;GER;01:20.555;6.1;39.0;;00:00.000;0.0;0.0
500;UKR2;01:24.723;5.8;41.0;ROU;01:24.032;5.9;42.0;AUS;01:21.174;6.2;39.0;UKR1;01:22.152;6.0;40.0;GER;01:21.283;6.1;39.0;;00:00.000;0.0;0.0
505;UKR2;01:25.506;5.8;41.0;ROU;01:24.932;5.8;42.0;AUS;01:21.988;6.2;39.0;UKR1;01:23.033;5.9;40.0;GER;01:22.180;6.1;39.0;;00:00.000;0.0;0.0
510;UKR2;01:26.464;5.7;41.0;ROU;01:25.818;5.9;42.0;AUS;01:22.787;6.2;39.0;UKR1;01:23.888;5.9;40.0;GER;01:22.924;6.1;39.0;;00:00.000;0.0;0.0
515;UKR2;01:27.323;5.8;41.0;ROU;01:26.609;5.9;42.0;AUS;01:23.574;6.2;39.0;UKR1;01:24.691;5.9;40.0;GER;01:23.805;6.1;39.0;;00:00.000;0.0;0.0
520;UKR2;01:28.166;5.7;41.0;ROU;01:27.517;5.9;42.0;AUS;01:24.388;6.2;39.0;UKR1;01:25.584;5.9;40.0;GER;01:24.577;6.1;39.0;;00:00.000;0.0;0.0
525;UKR2;01:29.098;5.7;41.0;ROU;01:28.295;5.9;42.0;AUS;01:25.177;6.2;39.0;UKR1;01:26.357;5.9;40.0;GER;01:25.433;6.1;39.0;;00:00.000;0.0;0.0
530;UKR2;01:29.889;5.7;41.0;ROU;01:29.206;5.9;42.0;AUS;01:26.019;6.2;39.0;UKR1;01:27.267;5.9;40.0;GER;01:26.234;6.1;39.0;;00:00.000;0.0;0.0
535;UKR2;01:30.855;5.7;41.0;ROU;01:30.056;5.9;42.0;AUS;01:26.778;6.2;39.0;UKR1;01:28.026;5.9;40.0;GER;01:27.051;6.1;39.0;;00:00.000;0.0;0.0
540;UKR2;01:31.700;5.7;41.0;ROU;01:30.845;5.9;42.0;AUS;01:27.628;6.2;39.0;UKR1;01:28.939;5.9;40.0;GER;01:27.869;6.1;39.0;;00:00.000;0.0;0.0
545;UKR2;01:32.571;5.7;41.0;ROU;01:31.760;5.9;42.0;AUS;01:28.376;6.2;39.0;UKR1;01:29.750;5.9;40.0;GER;01:28.651;6.1;39.0;;00:00.000;0.0;0.0
550;UKR2;01:33.494;5.7;41.0;ROU;01:32.513;5.9;42.0;AUS;01:29.232;6.2;39.0;UKR1;01:30.606;5.9;40.0;GER;01:29.487;6.2;39.0;;00:00.000;0.0;0.0
555;UKR2;01:34.325;5.7;40.0;ROU;01:33.437;5.9;42.0;AUS;01:29.988;6.2;39.0;UKR1;01:31.478;5.9;40.0;GER;01:30.246;6.2;39.0;;00:00.000;0.0;0.0
560;UKR2;01:35.248;5.7;40.0;ROU;01:34.260;5.9;42.0;AUS;01:30.831;6.2;38.0;UKR1;01:32.267;5.9;40.0;GER;01:31.099;6.2;39.0;;00:00.000;0.0;0.0
565;UKR2;01:36.069;5.7;40.0;ROU;01:35.096;5.9;42.0;AUS;01:31.568;6.3;38.0;UKR1;01:33.177;5.9;40.0;GER;01:31.871;6.3;39.0;;00:00.000;0.0;0.0
570;UKR2;01:36.965;5.7;40.0;ROU;01:35.978;5.9;42.0;AUS;01:32.436;6.3;38.0;UKR1;01:33.935;5.9;40.0;GER;01:32.709;6.3;39.0;;00:00.000;0.0;0.0
575;UKR2;01:37.869;5.7;40.0;ROU;01:36.744;5.9;42.0;AUS;01:33.167;6.3;38.0;UKR1;01:34.867;5.9;40.0;GER;01:33.466;6.3;39.0;;00:00.000;0.0;0.0
580;UKR2;01:38.708;5.7;40.0;ROU;01:37.668;5.9;41.0;AUS;01:34.041;6.3;38.0;UKR1;01:35.642;5.9;40.0;GER;01:34.318;6.2;39.0;;00:00.000;0.0;0.0
585;UKR2;01:39.618;5.7;40.0;ROU;01:38.416;5.9;41.0;AUS;01:34.769;6.3;38.0;UKR1;01:36.541;5.9;40.0;GER;01:35.041;6.2;39.0;;00:00.000;0.0;0.0
590;UKR2;01:40.418;5.7;40.0;ROU;01:39.325;5.9;41.0;AUS;01:35.650;6.2;38.0;UKR1;01:37.381;5.9;40.0;GER;01:35.928;6.2;39.0;;00:00.000;0.0;0.0
595;UKR2;01:41.350;5.7;40.0;ROU;01:40.168;6.0;41.0;AUS;01:36.377;6.2;38.0;UKR1;01:38.215;5.9;40.0;GER;01:36.664;6.2;39.0;;00:00.000;0.0;0.0
600;UKR2;01:42.230;5.7;40.0;ROU;01:40.974;5.9;41.0;AUS;01:37.264;6.2;38.0;UKR1;01:39.115;5.9;40.0;GER;01:37.543;6.2;39.0;;00:00.000;0.0;0.0
605;UKR2;01:43.069;5.7;40.0;ROU;01:41.864;5.9;41.0;AUS;01:37.991;6.2;38.0;UKR1;01:39.897;5.9;40.0;GER;01:38.274;6.2;39.0;;00:00.000;0.0;0.0
610;UKR2;01:44.000;5.7;40.0;ROU;01:42.648;5.9;41.0;AUS;01:38.887;6.2;38.0;UKR1;01:40.838;5.8;40.0;GER;01:39.162;6.2;39.0;;00:00.000;0.0;0.0
615;UKR2;01:44.803;5.7;40.0;ROU;01:43.560;5.9;41.0;AUS;01:39.608;6.2;38.0;UKR1;01:41.615;5.8;40.0;GER;01:39.912;6.2;39.0;;00:00.000;0.0;0.0
620;UKR2;01:45.758;5.7;40.0;ROU;01:44.359;5.9;41.0;AUS;01:40.501;6.2;38.0;UKR1;01:42.555;5.8;40.0;GER;01:40.785;6.1;39.0;;00:00.000;0.0;0.0
625;UKR2;01:46.603;5.7;40.0;ROU;01:45.238;5.9;41.0;AUS;01:41.228;6.2;38.0;UKR1;01:43.390;5.8;40.0;GER;01:41.550;6.2;39.0;;00:00.000;0.0;0.0
630;UKR2;01:47.496;5.7;40.0;ROU;01:46.115;5.9;41.0;AUS;01:42.121;6.2;38.0;UKR1;01:44.280;5.8;40.0;GER;01:42.426;6.1;39.0;;00:00.000;0.0;0.0
635;UKR2;01:48.413;5.6;40.0;ROU;01:46.901;5.9;41.0;AUS;01:42.852;6.2;38.0;UKR1;01:45.159;5.8;40.0;GER;01:43.225;6.1;39.0;;00:00.000;0.0;0.0
