Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
5;FRA;00:02.633;3.1;0.0;ROU1;00:02.772;2.8;0.0;AUS1;00:02.947;3.0;0.0;NZL;00:03.089;2.7;0.0;DEN;00:02.889;3.1;0.0;GBR;00:02.998;2.7;0.0;;00:00.000;0.0;0.0
10;FRA;00:04.005;3.5;42.0;ROU1;00:04.133;3.4;0.0;AUS1;00:04.341;3.3;0.0;NZL;00:04.487;3.3;43.0;DEN;00:04.194;3.3;38.0;GBR;00:04.439;3.3;40.0;;00:00.000;0.0;0.0
15;FRA;00:05.083;3.7;42.0;ROU1;00:05.246;3.8;106.0;AUS1;00:05.489;3.6;40.0;NZL;00:05.677;3.7;43.0;DEN;00:05.305;3.6;38.0;GBR;00:05.580;3.5;40.0;;00:00.000;0.0;0.0
20;FRA;00:06.222;4.1;42.0;ROU1;00:06.282;4.3;107.0;AUS1;00:06.577;4.0;41.0;NZL;00:06.700;4.1;44.0;DEN;00:06.477;4.2;39.0;GBR;00:06.608;4.1;41.0;;00:00.000;0.0;0.0
25;FRA;00:07.262;4.6;42.0;ROU1;00:07.249;4.7;108.0;AUS1;00:07.634;4.6;41.0;NZL;00:07.695;4.5;46.0;DEN;00:07.461;4.6;40.0;GBR;00:07.716;4.5;42.0;;00:00.000;0.0;0.0
30;FRA;00:08.171;5.0;42.0;ROU1;00:08.184;5.0;108.0;AUS1;00:08.570;5.0;42.0;NZL;00:08.693;4.9;47.0;DEN;00:08.328;5.0;41.0;GBR;00:08.691;4.9;42.0;;00:00.000;0.0;0.0
35;FRA;00:09.114;5.1;42.0;ROU1;00:09.097;5.3;108.0;AUS1;00:09.506;5.1;42.0;NZL;00:09.641;5.2;47.0;DEN;00:09.318;5.2;42.0;GBR;00:09.618;5.1;43.0;;00:00.000;0.0;0.0
40;FRA;00:10.120;5.3;42.0;ROU1;00:09.953;5.4;97.0;AUS1;00:10.482;5.3;43.0;NZL;00:10.559;5.3;48.0;DEN;00:10.259;5.4;43.0;GBR;00:10.547;5.1;43.0;;00:00.000;0.0;0.0
45;FRA;00:11.016;5.3;42.0;ROU1;00:10.901;5.5;109.0;AUS1;00:11.390;5.4;43.0;NZL;00:11.427;5.4;48.0;DEN;00:11.127;5.4;43.0;GBR;00:11.545;5.3;44.0;;00:00.000;0.0;0.0
50;FRA;00:11.954;5.3;42.0;ROU1;00:11.802;5.5;109.0;AUS1;00:12.234;5.4;43.0;NZL;00:12.372;5.4;48.0;DEN;00:12.015;5.5;44.0;GBR;00:12.507;5.3;44.0;;00:00.000;0.0;0.0
55;FRA;00:12.942;5.4;41.0;ROU1;00:12.738;5.6;109.0;AUS1;00:13.214;5.4;43.0;NZL;00:13.323;5.5;48.0;DEN;00:12.994;5.5;44.0;GBR;00:13.380;5.3;44.0;;00:00.000;0.0;0.0
60;FRA;00:13.788;5.4;41.0;ROU1;00:13.645;5.6;109.0;AUS1;00:14.146;5.5;44.0;NZL;00:14.223;5.5;48.0;DEN;00:13.875;5.5;44.0;GBR;00:14.353;5.3;45.0;;00:00.000;0.0;0.0
65;FRA;00:14.775;5.4;41.0;ROU1;00:14.531;5.6;108.0;AUS1;00:14.985;5.5;44.0;NZL;00:15.085;5.5;48.0;DEN;00:14.755;5.5;44.0;GBR;00:15.314;5.4;45.0;;00:00.000;0.0;0.0
70;FRA;00:15.734;5.4;41.0;ROU1;00:15.398;5.5;108.0;AUS1;00:15.966;5.5;44.0;NZL;00:16.055;5.5;48.0;DEN;00:15.728;5.5;44.0;GBR;00:16.174;5.4;45.0;;00:00.000;0.0;0.0
75;FRA;00:16.601;5.4;41.0;ROU1;00:16.331;5.5;107.0;AUS1;00:16.890;5.5;44.0;NZL;00:16.970;5.5;47.0;DEN;00:16.588;5.5;44.0;GBR;00:17.130;5.4;45.0;;00:00.000;0.0;0.0
80;FRA;00:17.603;5.3;41.0;ROU1;00:17.262;5.5;107.0;AUS1;00:17.727;5.5;44.0;NZL;00:17.812;5.5;47.0;DEN;00:17.494;5.5;44.0;GBR;00:18.114;5.4;45.0;;00:00.000;0.0;0.0
85;FRA;00:18.508;5.4;41.0;ROU1;00:18.170;5.5;107.0;AUS1;00:18.715;5.5;44.0;NZL;00:18.764;5.5;47.0;DEN;00:18.461;5.5;44.0;GBR;00:19.025;5.4;45.0;;00:00.000;0.0;0.0
90;FRA;00:19.414;5.3;41.0;ROU1;00:19.044;5.5;90.0;AUS1;00:19.626;5.5;43.0;NZL;00:19.702;5.5;47.0;DEN;00:19.305;5.5;43.0;GBR;00:19.924;5.3;44.0;;00:00.000;0.0;0.0
