Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
105;AUS2;00:21.865;5.5;43.0;NZL1;00:21.137;5.7;45.0;SUI;00:21.424;5.7;46.0;CRO;00:21.305;5.6;45.0;NZL2;00:21.360;5.5;43.0;GBR2;00:21.781;5.5;44.0;;00:00.000;0.0;0.0
110;AUS2;00:22.839;5.5;43.0;NZL1;00:22.093;5.6;45.0;SUI;00:22.348;5.6;46.0;CRO;00:22.199;5.5;45.0;NZL2;00:22.331;5.5;43.0;GBR2;00:22.696;5.5;44.0;;00:00.000;0.0;0.0
115;AUS2;00:23.656;5.5;43.0;NZL1;00:23.008;5.6;44.0;SUI;00:23.169;5.6;46.0;CRO;00:23.158;5.5;45.0;NZL2;00:23.170;5.5;43.0;GBR2;00:23.649;5.5;44.0;;00:00.000;0.0;0.0
120;AUS2;00:24.643;5.4;43.0;NZL1;00:23.826;5.6;44.0;SUI;00:24.120;5.6;46.0;CRO;00:24.029;5.5;45.0;NZL2;00:24.128;5.4;43.0;GBR2;00:24.482;5.5;43.0;;00:00.000;0.0;0.0
125;AUS2;00:25.607;5.4;42.0;NZL1;00:24.780;5.5;44.0;SUI;00:25.049;5.6;46.0;CRO;00:24.929;5.5;45.0;NZL2;00:25.103;5.4;43.0;GBR2;00:25.500;5.4;42.0;;00:00.000;0.0;0.0
130;AUS2;00:26.455;5.4;42.0;NZL1;00:25.717;5.5;44.0;SUI;00:25.891;5.5;45.0;CRO;00:25.903;5.5;44.0;NZL2;00:25.893;5.4;42.0;GBR2;00:26.416;5.4;41.0;;00:00.000;0.0;0.0
135;AUS2;00:27.460;5.4;42.0;NZL1;00:26.518;5.5;44.0;SUI;00:26.859;5.5;45.0;CRO;00:26.786;5.5;44.0;NZL2;00:26.908;5.4;42.0;GBR2;00:27.321;5.4;41.0;;00:00.000;0.0;0.0
140;AUS2;00:28.413;5.4;42.0;NZL1;00:27.521;5.5;43.0;SUI;00:27.786;5.5;45.0;CRO;00:27.730;5.4;44.0;NZL2;00:27.843;5.4;42.0;GBR2;00:28.345;5.3;40.0;;00:00.000;0.0;0.0
145;AUS2;00:29.264;5.3;42.0;NZL1;00:28.455;5.5;43.0;SUI;00:28.641;5.5;45.0;CRO;00:28.674;5.4;44.0;NZL2;00:28.708;5.4;42.0;GBR2;00:29.230;5.3;39.0;;00:00.000;0.0;0.0
150;AUS2;00:30.291;5.3;42.0;NZL1;00:29.290;5.4;43.0;SUI;00:29.578;5.4;45.0;CRO;00:29.552;5.4;44.0;NZL2;00:29.717;5.4;42.0;GBR2;00:30.234;5.2;39.0;;00:00.000;0.0;0.0
155;AUS2;00:31.217;5.3;41.0;NZL1;00:30.309;5.4;43.0;SUI;00:30.545;5.5;45.0;CRO;00:30.520;5.4;43.0;NZL2;00:30.596;5.3;41.0;GBR2;00:31.228;5.2;39.0;;00:00.000;0.0;0.0
