Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
5;BRA;00:02.528;3.2;0.0;POL;00:02.454;3.2;0.0;CRO;00:02.535;3.4;0.0;NZL;00:02.680;3.2;0.0;DEN;00:02.473;3.4;0.0;GBR;00:02.521;3.8;0.0;;00:00.000;0.0;0.0
10;BRA;00:03.787;3.7;56.0;POL;00:03.654;3.8;60.0;CRO;00:03.703;4.1;58.0;NZL;00:03.941;3.8;52.0;DEN;00:03.663;3.7;0.0;GBR;00:03.765;3.8;42.0;;00:00.000;0.0;0.0
15;BRA;00:04.832;4.0;56.0;POL;00:04.706;4.2;61.0;CRO;00:04.767;4.4;56.0;NZL;00:05.025;4.1;52.0;DEN;00:04.627;4.1;45.0;GBR;00:04.852;3.9;42.0;;00:00.000;0.0;0.0
20;BRA;00:05.868;4.4;55.0;POL;00:05.678;4.6;60.0;CRO;00:05.750;4.6;55.0;NZL;00:06.062;4.4;52.0;DEN;00:05.682;4.6;46.0;GBR;00:05.952;4.3;44.0;;00:00.000;0.0;0.0
25;BRA;00:06.870;4.8;55.0;POL;00:06.617;5.0;60.0;CRO;00:06.626;4.9;54.0;NZL;00:07.020;4.8;52.0;DEN;00:06.622;5.1;47.0;GBR;00:06.940;4.8;45.0;;00:00.000;0.0;0.0
30;BRA;00:07.854;5.1;54.0;POL;00:07.542;5.3;60.0;CRO;00:07.614;5.2;53.0;NZL;00:07.942;5.1;51.0;DEN;00:07.530;5.4;47.0;GBR;00:07.884;5.1;46.0;;00:00.000;0.0;0.0
35;BRA;00:08.774;5.2;54.0;POL;00:08.465;5.4;59.0;CRO;00:08.551;5.4;52.0;NZL;00:08.913;5.2;51.0;DEN;00:08.350;5.6;48.0;GBR;00:08.752;5.3;47.0;;00:00.000;0.0;0.0
40;BRA;00:09.681;5.3;53.0;POL;00:09.375;5.5;58.0;CRO;00:09.448;5.5;50.0;NZL;00:09.884;5.3;51.0;DEN;00:09.309;5.6;48.0;GBR;00:09.698;5.4;48.0;;00:00.000;0.0;0.0
45;BRA;00:10.655;5.3;52.0;POL;00:10.230;5.5;57.0;CRO;00:10.308;5.5;49.0;NZL;00:10.771;5.4;50.0;DEN;00:10.293;5.5;49.0;GBR;00:10.670;5.4;48.0;;00:00.000;0.0;0.0
50;BRA;00:11.634;5.3;52.0;POL;00:11.164;5.5;56.0;CRO;00:11.298;5.5;47.0;NZL;00:11.689;5.4;49.0;DEN;00:11.206;5.4;49.0;GBR;00:11.628;5.4;49.0;;00:00.000;0.0;0.0
55;BRA;00:12.596;5.3;51.0;POL;00:12.099;5.5;55.0;CRO;00:12.212;5.5;46.0;NZL;00:12.681;5.4;48.0;DEN;00:12.073;5.4;49.0;GBR;00:12.544;5.4;50.0;;00:00.000;0.0;0.0
60;BRA;00:13.502;5.3;51.0;POL;00:13.043;5.5;54.0;CRO;00:13.079;5.4;45.0;NZL;00:13.656;5.4;48.0;DEN;00:12.989;5.4;49.0;GBR;00:13.397;5.4;50.0;;00:00.000;0.0;0.0
65;BRA;00:14.415;5.3;50.0;POL;00:13.937;5.4;53.0;CRO;00:14.090;5.4;45.0;NZL;00:14.520;5.3;47.0;DEN;00:13.973;5.5;49.0;GBR;00:14.366;5.4;50.0;;00:00.000;0.0;0.0
70;BRA;00:15.414;5.3;50.0;POL;00:14.815;5.4;53.0;CRO;00:15.015;5.4;44.0;NZL;00:15.563;5.3;46.0;DEN;00:14.909;5.4;49.0;GBR;00:15.320;5.4;50.0;;00:00.000;0.0;0.0
75;BRA;00:16.398;5.3;50.0;POL;00:15.766;5.4;52.0;CRO;00:15.913;5.3;43.0;NZL;00:16.554;5.2;46.0;DEN;00:15.800;5.4;48.0;GBR;00:16.236;5.4;49.0;;00:00.000;0.0;0.0
80;BRA;00:17.352;5.3;49.0;POL;00:16.751;5.4;51.0;CRO;00:16.935;5.3;43.0;NZL;00:17.490;5.1;45.0;DEN;00:16.779;5.3;48.0;GBR;00:17.099;5.4;49.0;;00:00.000;0.0;0.0
85;BRA;00:18.246;5.2;49.0;POL;00:17.688;5.4;51.0;CRO;00:17.833;5.3;42.0;NZL;00:18.421;5.1;44.0;DEN;00:17.734;5.3;48.0;GBR;00:18.067;5.4;49.0;;00:00.000;0.0;0.0
90;BRA;00:19.261;5.2;49.0;POL;00:18.582;5.4;51.0;CRO;00:18.807;5.2;41.0;NZL;00:19.435;5.2;44.0;DEN;00:18.646;5.3;47.0;GBR;00:19.025;5.4;49.0;;00:00.000;0.0;0.0
95;BRA;00:20.266;5.1;49.0;POL;00:19.510;5.4;50.0;CRO;00:19.801;5.2;41.0;NZL;00:20.389;5.2;44.0;DEN;00:19.539;5.3;47.0;GBR;00:19.934;5.4;48.0;;00:00.000;0.0;0.0
100;BRA;00:21.243;5.1;48.0;POL;00:20.489;5.3;50.0;CRO;00:20.651;5.2;41.0;NZL;00:21.289;5.2;43.0;DEN;00:20.510;5.3;47.0;GBR;00:20.799;5.4;48.0;;00:00.000;0.0;0.0
105;BRA;00:22.143;5.1;48.0;POL;00:21.464;5.3;49.0;CRO;00:21.696;5.2;40.0;NZL;00:22.293;5.2;43.0;DEN;00:21.486;5.3;47.0;GBR;00:21.795;5.4;48.0;;00:00.000;0.0;0.0
110;BRA;00:23.128;5.2;48.0;POL;00:22.369;5.3;49.0;CRO;00:22.672;5.3;40.0;NZL;00:23.252;5.3;43.0;DEN;00:22.415;5.3;47.0;GBR;00:22.755;5.4;48.0;;00:00.000;0.0;0.0
115;BRA;00:24.155;5.2;48.0;POL;00:23.305;5.3;48.0;CRO;00:23.575;5.2;39.0;NZL;00:24.144;5.2;43.0;DEN;00:23.305;5.3;47.0;GBR;00:23.667;5.3;48.0;;00:00.000;0.0;0.0
120;BRA;00:25.139;5.1;47.0;POL;00:24.315;5.2;48.0;CRO;00:24.636;5.1;39.0;NZL;00:25.182;5.2;43.0;DEN;00:24.306;5.3;47.0;GBR;00:24.568;5.3;48.0;;00:00.000;0.0;0.0
125;BRA;00:26.055;5.1;47.0;POL;00:25.301;5.2;47.0;CRO;00:25.578;5.1;39.0;NZL;00:26.169;5.2;42.0;DEN;00:25.261;5.3;46.0;GBR;00:25.577;5.3;48.0;;00:00.000;0.0;0.0
130;BRA;00:27.087;5.1;46.0;POL;00:26.214;5.2;47.0;CRO;00:26.568;5.1;39.0;NZL;00:27.073;5.1;42.0;DEN;00:26.164;5.3;46.0;GBR;00:26.554;5.3;47.0;;00:00.000;0.0;0.0
135;BRA;00:28.114;5.1;45.0;POL;00:27.186;5.2;47.0;CRO;00:27.614;5.1;39.0;NZL;00:28.132;5.1;42.0;DEN;00:27.114;5.3;46.0;GBR;00:27.463;5.3;47.0;;00:00.000;0.0;0.0
140;BRA;00:29.084;5.1;45.0;POL;00:28.226;5.1;46.0;CRO;00:28.508;5.0;38.0;NZL;00:29.125;5.1;42.0;DEN;00:28.142;5.3;46.0;GBR;00:28.431;5.2;47.0;;00:00.000;0.0;0.0
