Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
5;FRA;00:03.485;2.5;0.0;GER;00:03.229;2.4;0.0;USA;00:03.152;2.5;0.0;ITA;00:03.205;2.2;0.0;AUS;00:03.742;2.5;43.0;GBR;00:03.530;2.7;0.0;;00:00.000;0.0;0.0
10;FRA;00:04.990;3.1;39.0;GER;00:04.752;2.9;41.0;USA;00:04.645;3.0;43.0;ITA;00:04.819;2.8;39.0;AUS;00:05.210;3.2;43.0;GBR;00:04.889;3.5;45.0;;00:00.000;0.0;0.0
15;FRA;00:06.217;3.4;40.0;GER;00:06.058;3.3;41.0;USA;00:05.972;3.3;44.0;ITA;00:06.071;3.3;39.0;AUS;00:06.439;3.6;44.0;GBR;00:06.111;3.8;46.0;;00:00.000;0.0;0.0
20;FRA;00:07.293;4.0;40.0;GER;00:07.176;3.9;42.0;USA;00:07.119;3.8;44.0;ITA;00:07.219;3.8;40.0;AUS;00:07.563;4.0;44.0;GBR;00:07.232;4.1;47.0;;00:00.000;0.0;0.0
25;FRA;00:08.406;4.4;40.0;GER;00:08.219;4.3;42.0;USA;00:08.202;4.3;45.0;ITA;00:08.229;4.3;40.0;AUS;00:08.668;4.3;44.0;GBR;00:08.357;4.4;48.0;;00:00.000;0.0;0.0
30;FRA;00:09.462;4.6;40.0;GER;00:09.223;4.6;43.0;USA;00:09.210;4.6;45.0;ITA;00:09.310;4.6;40.0;AUS;00:09.772;4.6;44.0;GBR;00:09.417;4.6;48.0;;00:00.000;0.0;0.0
35;FRA;00:10.425;4.8;40.0;GER;00:10.302;4.8;43.0;USA;00:10.201;4.8;45.0;ITA;00:10.366;4.8;41.0;AUS;00:10.818;4.8;44.0;GBR;00:10.490;4.7;49.0;;00:00.000;0.0;0.0
40;FRA;00:11.397;4.9;39.0;GER;00:11.333;4.9;43.0;USA;00:11.212;4.9;45.0;ITA;00:11.367;4.9;42.0;AUS;00:11.743;4.8;44.0;GBR;00:11.514;4.8;49.0;;00:00.000;0.0;0.0
45;FRA;00:12.446;5.0;39.0;GER;00:12.262;4.9;43.0;USA;00:12.216;5.1;45.0;ITA;00:12.285;4.9;42.0;AUS;00:12.774;4.9;44.0;GBR;00:12.486;4.9;48.0;;00:00.000;0.0;0.0
50;FRA;00:13.376;5.1;39.0;GER;00:13.273;5.0;43.0;USA;00:13.120;5.1;45.0;ITA;00:13.318;5.0;42.0;AUS;00:13.804;5.0;44.0;GBR;00:13.436;4.9;48.0;;00:00.000;0.0;0.0
55;FRA;00:14.347;5.1;39.0;GER;00:14.293;5.1;43.0;USA;00:14.112;5.1;45.0;ITA;00:14.319;5.1;42.0;AUS;00:14.732;5.1;43.0;GBR;00:14.464;5.0;47.0;;00:00.000;0.0;0.0
