Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName7;Time7;Speed7;Stroke7;
175;GBR;00:43.040;4.1;40.0;GER;00:43.413;4.1;35.0;NED;00:44.193;4.1;38.0;POL;00:43.918;3.9;39.0;;00:00.000;0.0;0.0
180;GBR;00:44.281;4.1;40.0;GER;00:44.599;4.1;35.0;NED;00:45.406;4.1;38.0;POL;00:45.201;3.9;39.0;;00:00.000;0.0;0.0
185;GBR;00:45.523;4.1;40.0;GER;00:45.882;4.1;35.0;NED;00:46.683;4.0;38.0;POL;00:46.461;3.9;39.0;;00:00.000;0.0;0.0
190;GBR;00:46.732;4.1;40.0;GER;00:47.154;4.0;35.0;NED;00:47.965;4.0;38.0;POL;00:47.746;3.9;39.0;;00:00.000;0.0;0.0
195;GBR;00:47.916;4.1;40.0;GER;00:48.328;4.0;35.0;NED;00:49.230;4.0;38.0;POL;00:49.067;3.8;39.0;;00:00.000;0.0;0.0
200;GBR;00:49.151;4.1;40.0;GER;00:49.606;4.0;35.0;NED;00:50.451;4.0;37.0;POL;00:50.402;3.8;39.0;;00:00.000;0.0;0.0
205;GBR;00:50.391;4.1;40.0;GER;00:50.900;4.0;34.0;NED;00:51.720;3.9;37.0;POL;00:51.738;3.8;39.0;;00:00.000;0.0;0.0
210;GBR;00:51.620;4.1;40.0;GER;00:52.149;4.0;34.0;NED;00:53.034;3.9;37.0;POL;00:53.069;3.8;39.0;;00:00.000;0.0;0.0
215;GBR;00:52.819;4.1;40.0;GER;00:53.373;4.0;34.0;NED;00:54.332;3.9;37.0;POL;00:54.379;3.8;39.0;;00:00.000;0.0;0.0
220;GBR;00:53.986;4.1;40.0;GER;00:54.685;3.9;34.0;NED;00:55.597;3.9;37.0;POL;00:55.682;3.8;39.0;;00:00.000;0.0;0.0
225;GBR;00:55.223;4.1;40.0;GER;00:55.972;3.9;34.0;NED;00:56.850;3.9;37.0;POL;00:57.011;3.8;39.0;;00:00.000;0.0;0.0
230;GBR;00:56.463;4.1;40.0;GER;00:57.167;3.9;34.0;NED;00:58.160;3.9;36.0;POL;00:58.369;3.8;39.0;;00:00.000;0.0;0.0
235;GBR;00:57.687;4.1;39.0;GER;00:58.459;3.9;34.0;NED;00:59.474;3.9;36.0;POL;00:59.733;3.7;39.0;;00:00.000;0.0;0.0
240;GBR;00:58.877;4.1;39.0;GER;00:59.765;4.0;34.0;NED;01:00.774;3.9;36.0;POL;01:01.095;3.7;39.0;;00:00.000;0.0;0.0
245;GBR;01:00.055;4.1;39.0;GER;01:01.017;3.9;34.0;NED;01:02.018;3.9;36.0;POL;01:02.439;3.7;38.0;;00:00.000;0.0;0.0
250;GBR;01:01.296;4.1;39.0;GER;01:02.264;3.9;34.0;NED;01:03.313;3.9;36.0;POL;01:03.750;3.7;38.0;;00:00.000;0.0;0.0
255;GBR;01:02.551;4.1;39.0;GER;01:03.576;3.9;34.0;NED;01:04.596;3.9;36.0;POL;01:05.040;3.8;38.0;;00:00.000;0.0;0.0
260;GBR;01:03.776;4.1;39.0;GER;01:04.869;3.9;34.0;NED;01:05.876;3.9;36.0;POL;01:06.388;3.8;38.0;;00:00.000;0.0;0.0
265;GBR;01:04.977;4.1;39.0;GER;01:06.089;3.9;34.0;NED;01:07.106;4.0;36.0;POL;01:07.712;3.8;38.0;;00:00.000;0.0;0.0
270;GBR;01:06.162;4.1;39.0;GER;01:07.375;3.9;34.0;NED;01:08.342;4.0;36.0;POL;01:09.048;3.8;38.0;;00:00.000;0.0;0.0
275;GBR;01:07.415;4.1;39.0;GER;01:08.687;3.9;34.0;NED;01:09.618;4.0;36.0;POL;01:10.372;3.8;38.0;;00:00.000;0.0;0.0
280;GBR;01:08.673;4.1;39.0;GER;01:09.940;3.9;34.0;NED;01:10.914;4.0;36.0;POL;01:11.667;3.8;39.0;;00:00.000;0.0;0.0
285;GBR;01:09.888;4.1;39.0;GER;01:11.171;3.9;34.0;NED;01:12.166;4.0;36.0;POL;01:12.937;3.8;38.0;;00:00.000;0.0;0.0
290;GBR;01:11.073;4.1;39.0;GER;01:12.487;3.9;34.0;NED;01:13.391;3.9;36.0;POL;01:14.233;3.8;38.0;;00:00.000;0.0;0.0
295;GBR;01:12.268;4.1;39.0;GER;01:13.779;3.9;34.0;NED;01:14.689;3.9;36.0;POL;01:15.556;3.8;38.0;;00:00.000;0.0;0.0
300;GBR;01:13.519;4.1;39.0;GER;01:14.985;3.9;34.0;NED;01:15.992;3.9;36.0;POL;01:16.881;3.8;38.0;;00:00.000;0.0;0.0
305;GBR;01:14.773;4.1;39.0;GER;01:16.312;3.9;33.0;NED;01:17.268;3.9;36.0;POL;01:18.197;3.8;39.0;;00:00.000;0.0;0.0
310;GBR;01:16.000;4.1;39.0;GER;01:17.642;3.9;33.0;NED;01:18.512;3.9;36.0;POL;01:19.495;3.9;39.0;;00:00.000;0.0;0.0
315;GBR;01:17.179;4.1;39.0;GER;01:18.911;3.9;33.0;NED;01:19.822;3.9;36.0;POL;01:20.764;3.9;39.0;;00:00.000;0.0;0.0
320;GBR;01:18.404;4.1;39.0;GER;01:20.188;3.8;33.0;NED;01:21.144;3.9;36.0;POL;01:22.048;3.8;39.0;;00:00.000;0.0;0.0
325;GBR;01:19.671;4.1;39.0;GER;01:21.538;3.8;33.0;NED;01:22.446;3.9;36.0;POL;01:23.396;3.8;38.0;;00:00.000;0.0;0.0
330;GBR;01:20.941;4.1;39.0;GER;01:22.860;3.8;33.0;NED;01:23.701;3.9;36.0;POL;01:24.759;3.8;38.0;;00:00.000;0.0;0.0
335;GBR;01:22.192;4.0;39.0;GER;01:24.097;3.8;33.0;NED;01:25.018;3.8;36.0;POL;01:26.118;3.7;38.0;;00:00.000;0.0;0.0
340;GBR;01:23.393;4.0;38.0;GER;01:25.434;3.8;33.0;NED;01:26.375;3.8;35.0;POL;01:27.457;3.7;38.0;;00:00.000;0.0;0.0
345;GBR;01:24.669;4.0;38.0;GER;01:26.774;3.8;33.0;NED;01:27.703;3.8;35.0;POL;01:28.771;3.7;38.0;;00:00.000;0.0;0.0
350;GBR;01:25.967;3.9;38.0;GER;01:28.050;3.8;33.0;NED;01:28.975;3.8;35.0;POL;01:30.071;3.8;38.0;;00:00.000;0.0;0.0
355;GBR;01:27.261;3.9;38.0;GER;01:29.339;3.8;33.0;NED;01:30.269;3.8;35.0;POL;01:31.409;3.8;38.0;;00:00.000;0.0;0.0
360;GBR;01:28.529;3.9;38.0;GER;01:30.685;3.8;33.0;NED;01:31.618;3.8;35.0;POL;01:32.778;3.8;38.0;;00:00.000;0.0;0.0
365;GBR;01:29.742;3.9;38.0;GER;01:31.996;3.8;33.0;NED;01:32.966;3.8;35.0;POL;01:34.149;3.7;38.0;;00:00.000;0.0;0.0
370;GBR;01:31.007;3.9;38.0;GER;01:33.226;3.8;33.0;NED;01:34.269;3.8;35.0;POL;01:35.478;3.7;38.0;;00:00.000;0.0;0.0
375;GBR;01:32.302;4.0;38.0;GER;01:34.545;3.9;33.0;NED;01:35.536;3.8;35.0;POL;01:36.777;3.8;38.0;;00:00.000;0.0;0.0
380;GBR;01:33.560;4.0;38.0;GER;01:35.859;3.9;33.0;NED;01:36.865;3.8;35.0;POL;01:38.060;3.8;38.0;;00:00.000;0.0;0.0
385;GBR;01:34.787;4.0;38.0;GER;01:37.075;3.9;33.0;NED;01:38.197;3.8;35.0;POL;01:39.394;3.8;38.0;;00:00.000;0.0;0.0
390;GBR;01:36.002;4.0;38.0;GER;01:38.384;3.9;33.0;NED;01:39.492;3.9;35.0;POL;01:40.754;3.8;38.0;;00:00.000;0.0;0.0
395;GBR;01:37.290;4.0;37.0;GER;01:39.724;3.9;33.0;NED;01:40.758;3.8;35.0;POL;01:42.108;3.8;38.0;;00:00.000;0.0;0.0
400;GBR;01:38.576;4.0;37.0;GER;01:41.025;3.9;33.0;NED;01:42.106;3.8;35.0;POL;01:43.446;3.8;38.0;;00:00.000;0.0;0.0
405;GBR;01:39.839;4.0;37.0;GER;01:42.274;3.8;33.0;NED;01:43.445;3.8;35.0;POL;01:44.758;3.8;38.0;;00:00.000;0.0;0.0
410;GBR;01:41.050;4.0;37.0;GER;01:43.620;3.8;33.0;NED;01:44.772;3.8;35.0;POL;01:46.038;3.8;38.0;;00:00.000;0.0;0.0
415;GBR;01:42.292;4.0;37.0;GER;01:44.950;3.8;33.0;NED;01:46.034;3.8;35.0;POL;01:47.356;3.8;38.0;;00:00.000;0.0;0.0
420;GBR;01:43.580;4.0;37.0;GER;01:46.202;3.8;33.0;NED;01:47.348;3.8;35.0;POL;01:48.706;3.8;38.0;;00:00.000;0.0;0.0
425;GBR;01:44.858;4.0;37.0;GER;01:47.503;3.8;33.0;NED;01:48.683;3.8;35.0;POL;01:50.050;3.8;38.0;;00:00.000;0.0;0.0
430;GBR;01:46.089;4.0;38.0;GER;01:48.839;3.8;33.0;NED;01:49.996;3.8;35.0;POL;01:51.369;3.8;38.0;;00:00.000;0.0;0.0
435;GBR;01:47.314;4.0;38.0;GER;01:50.130;3.9;33.0;NED;01:51.246;3.9;35.0;POL;01:52.646;3.8;38.0;;00:00.000;0.0;0.0
440;GBR;01:48.590;4.0;37.0;GER;01:51.359;3.9;33.0;NED;01:52.544;3.9;35.0;POL;01:53.921;3.8;37.0;;00:00.000;0.0;0.0
445;GBR;01:49.878;4.0;37.0;GER;01:52.690;3.9;33.0;NED;01:53.874;3.9;35.0;POL;01:55.261;3.8;37.0;;00:00.000;0.0;0.0
450;GBR;01:51.160;4.0;37.0;GER;01:53.999;3.9;33.0;NED;01:55.196;3.9;35.0;POL;01:56.611;3.8;37.0;;00:00.000;0.0;0.0
455;GBR;01:52.398;4.0;37.0;GER;01:55.230;3.9;33.0;NED;01:56.454;3.8;35.0;POL;01:57.949;3.8;37.0;;00:00.000;0.0;0.0
460;GBR;01:53.628;3.9;37.0;GER;01:56.548;3.9;33.0;NED;01:57.748;3.8;35.0;POL;01:59.258;3.8;37.0;;00:00.000;0.0;0.0
465;GBR;01:54.928;3.9;37.0;GER;01:57.883;3.9;33.0;NED;01:59.079;3.8;35.0;POL;02:00.524;3.8;37.0;;00:00.000;0.0;0.0
470;GBR;01:56.227;3.9;37.0;GER;01:59.155;3.8;33.0;NED;02:00.404;3.8;35.0;POL;02:01.829;3.8;37.0;;00:00.000;0.0;0.0
475;GBR;01:57.496;3.9;37.0;GER;02:00.414;3.9;33.0;NED;02:01.664;3.8;35.0;POL;02:03.189;3.8;37.0;;00:00.000;0.0;0.0
480;GBR;01:58.718;3.9;37.0;GER;02:01.745;3.9;33.0;NED;02:02.956;3.9;35.0;POL;02:04.506;3.8;37.0;;00:00.000;0.0;0.0
485;GBR;01:59.966;3.9;37.0;GER;02:03.030;3.9;33.0;NED;02:04.272;3.9;35.0;POL;02:05.820;3.8;37.0;;00:00.000;0.0;0.0
490;GBR;02:01.255;4.0;37.0;GER;02:04.241;3.9;33.0;NED;02:05.601;3.9;35.0;POL;02:07.106;3.8;37.0;;00:00.000;0.0;0.0
495;GBR;02:02.525;4.0;37.0;GER;02:05.556;3.9;33.0;NED;02:06.870;3.8;35.0;POL;02:08.401;3.8;37.0;;00:00.000;0.0;0.0
500;GBR;02:03.761;4.0;37.0;GER;02:06.863;3.9;33.0;NED;02:08.142;3.8;35.0;POL;02:09.734;3.8;37.0;;00:00.000;0.0;0.0
505;GBR;02:04.962;4.0;37.0;GER;02:08.097;3.9;33.0;NED;02:09.476;3.8;35.0;POL;02:11.086;3.8;37.0;;00:00.000;0.0;0.0
510;GBR;02:06.256;4.0;37.0;GER;02:09.404;3.9;33.0;NED;02:10.803;3.8;35.0;POL;02:12.417;3.8;37.0;;00:00.000;0.0;0.0
515;GBR;02:07.542;4.0;37.0;GER;02:10.739;3.9;33.0;NED;02:12.079;3.8;35.0;POL;02:13.702;3.8;37.0;;00:00.000;0.0;0.0
520;GBR;02:08.806;4.0;37.0;GER;02:12.014;3.9;33.0;NED;02:13.354;3.8;35.0;POL;02:14.985;3.8;37.0;;00:00.000;0.0;0.0
525;GBR;02:10.011;4.0;37.0;GER;02:13.269;3.9;33.0;NED;02:14.698;3.8;35.0;POL;02:16.318;3.8;37.0;;00:00.000;0.0;0.0
530;GBR;02:11.305;3.9;37.0;GER;02:14.610;3.9;33.0;NED;02:16.036;3.8;35.0;POL;02:17.668;3.8;37.0;;00:00.000;0.0;0.0
535;GBR;02:12.588;3.9;37.0;GER;02:15.930;3.9;33.0;NED;02:17.334;3.8;35.0;POL;02:19.015;3.8;37.0;;00:00.000;0.0;0.0
540;GBR;02:13.867;3.9;37.0;GER;02:17.162;3.8;33.0;NED;02:18.602;3.8;35.0;POL;02:20.352;3.8;37.0;;00:00.000;0.0;0.0
545;GBR;02:15.080;3.9;37.0;GER;02:18.499;3.8;33.0;NED;02:19.953;3.8;35.0;POL;02:21.663;3.8;38.0;;00:00.000;0.0;0.0
550;GBR;02:16.366;3.9;37.0;GER;02:19.844;3.8;33.0;NED;02:21.319;3.8;35.0;POL;02:22.956;3.8;38.0;;00:00.000;0.0;0.0
555;GBR;02:17.704;3.9;37.0;GER;02:21.102;3.8;33.0;NED;02:22.658;3.8;35.0;POL;02:24.315;3.7;38.0;;00:00.000;0.0;0.0
560;GBR;02:19.035;3.8;36.0;GER;02:22.420;3.8;33.0;NED;02:23.948;3.7;35.0;POL;02:25.696;3.7;38.0;;00:00.000;0.0;0.0
565;GBR;02:20.352;3.8;36.0;GER;02:23.784;3.8;33.0;NED;02:25.295;3.7;35.0;POL;02:27.073;3.7;37.0;;00:00.000;0.0;0.0
570;GBR;02:21.606;3.8;36.0;GER;02:25.123;3.8;32.0;NED;02:26.668;3.7;35.0;POL;02:28.437;3.7;37.0;;00:00.000;0.0;0.0
575;GBR;02:22.915;3.8;36.0;GER;02:26.385;3.8;32.0;NED;02:28.041;3.7;35.0;POL;02:29.777;3.7;37.0;;00:00.000;0.0;0.0
580;GBR;02:24.265;3.8;36.0;GER;02:27.773;3.8;32.0;NED;02:29.371;3.7;35.0;POL;02:31.090;3.7;37.0;;00:00.000;0.0;0.0
585;GBR;02:25.602;3.8;36.0;GER;02:29.156;3.7;32.0;NED;02:30.692;3.7;35.0;POL;02:32.437;3.7;37.0;;00:00.000;0.0;0.0
590;GBR;02:26.904;3.8;37.0;GER;02:30.471;3.7;32.0;NED;02:32.069;3.7;35.0;POL;02:33.823;3.7;37.0;;00:00.000;0.0;0.0
595;GBR;02:28.158;3.8;37.0;GER;02:31.788;3.7;32.0;NED;02:33.439;3.7;35.0;POL;02:35.208;3.7;37.0;;00:00.000;0.0;0.0
600;GBR;02:29.441;3.9;37.0;GER;02:33.162;3.7;32.0;NED;02:34.785;3.7;35.0;POL;02:36.570;3.7;37.0;;00:00.000;0.0;0.0
605;GBR;02:30.774;3.9;37.0;GER;02:34.493;3.8;32.0;NED;02:36.072;3.7;35.0;POL;02:37.898;3.7;37.0;;00:00.000;0.0;0.0
610;GBR;02:32.098;3.9;37.0;GER;02:35.739;3.8;32.0;NED;02:37.413;3.7;35.0;POL;02:39.199;3.7;37.0;;00:00.000;0.0;0.0
615;GBR;02:33.400;3.8;37.0;GER;02:37.065;3.8;33.0;NED;02:38.777;3.8;35.0;POL;02:40.558;3.7;37.0;;00:00.000;0.0;0.0
620;GBR;02:34.652;3.8;37.0;GER;02:38.411;3.8;33.0;NED;02:40.135;3.8;35.0;POL;02:41.942;3.7;37.0;;00:00.000;0.0;0.0
625;GBR;02:35.973;3.8;36.0;GER;02:39.710;3.8;33.0;NED;02:41.448;3.8;35.0;POL;02:43.326;3.7;37.0;;00:00.000;0.0;0.0
630;GBR;02:37.321;3.8;36.0;GER;02:40.955;3.8;33.0;NED;02:42.760;3.7;35.0;POL;02:44.695;3.7;37.0;;00:00.000;0.0;0.0
635;GBR;02:38.653;3.8;36.0;GER;02:42.302;3.8;33.0;NED;02:44.132;3.7;35.0;POL;02:46.045;3.7;37.0;;00:00.000;0.0;0.0
640;GBR;02:39.962;3.8;36.0;GER;02:43.631;3.8;33.0;NED;02:45.505;3.7;35.0;POL;02:47.392;3.6;37.0;;00:00.000;0.0;0.0
645;GBR;02:41.227;3.8;36.0;GER;02:44.881;3.8;33.0;NED;02:46.849;3.7;35.0;POL;02:48.788;3.6;36.0;;00:00.000;0.0;0.0
650;GBR;02:42.570;3.8;36.0;GER;02:46.204;3.8;33.0;NED;02:48.146;3.7;35.0;POL;02:50.217;3.6;36.0;;00:00.000;0.0;0.0
655;GBR;02:43.928;3.8;36.0;GER;02:47.570;3.8;33.0;NED;02:49.525;3.7;35.0;POL;02:51.662;3.6;36.0;;00:00.000;0.0;0.0
660;GBR;02:45.276;3.8;36.0;GER;02:48.896;3.8;33.0;NED;02:50.908;3.7;35.0;POL;02:53.096;3.5;36.0;;00:00.000;0.0;0.0
665;GBR;02:46.591;3.8;36.0;GER;02:50.191;3.8;33.0;NED;02:52.298;3.7;35.0;POL;02:54.512;3.5;36.0;;00:00.000;0.0;0.0
670;GBR;02:47.863;3.8;36.0;GER;02:51.598;3.7;32.0;NED;02:53.658;3.6;35.0;POL;02:55.901;3.5;36.0;;00:00.000;0.0;0.0
675;GBR;02:49.226;3.8;36.0;GER;02:52.995;3.7;32.0;NED;02:54.990;3.6;35.0;POL;02:57.321;3.5;36.0;;00:00.000;0.0;0.0
680;GBR;02:50.611;3.8;36.0;GER;02:54.325;3.6;32.0;NED;02:56.396;3.6;35.0;POL;02:58.773;3.5;36.0;;00:00.000;0.0;0.0
685;GBR;02:51.984;3.7;36.0;GER;02:55.678;3.6;32.0;NED;02:57.817;3.6;35.0;POL;03:00.233;3.5;36.0;;00:00.000;0.0;0.0
690;GBR;02:53.353;3.7;36.0;GER;02:57.110;3.6;32.0;NED;02:59.242;3.6;35.0;POL;03:01.694;3.5;36.0;;00:00.000;0.0;0.0
695;GBR;02:54.674;3.7;36.0;GER;02:58.520;3.6;32.0;NED;03:00.631;3.6;34.0;POL;03:03.131;3.5;36.0;;00:00.000;0.0;0.0
700;GBR;02:56.021;3.7;36.0;GER;02:59.842;3.6;32.0;NED;03:01.979;3.6;34.0;POL;03:04.570;3.5;36.0;;00:00.000;0.0;0.0
705;GBR;02:57.425;3.6;36.0;GER;03:01.227;3.6;32.0;NED;03:03.391;3.6;34.0;POL;03:05.974;3.5;36.0;;00:00.000;0.0;0.0
710;GBR;02:58.832;3.6;36.0;GER;03:02.645;3.6;32.0;NED;03:04.812;3.6;34.0;POL;03:07.377;3.5;36.0;;00:00.000;0.0;0.0
715;GBR;03:00.229;3.6;36.0;GER;03:04.026;3.6;32.0;NED;03:06.231;3.6;34.0;POL;03:08.837;3.5;36.0;;00:00.000;0.0;0.0
720;GBR;03:01.580;3.6;36.0;GER;03:05.340;3.6;32.0;NED;03:07.604;3.6;34.0;POL;03:10.308;3.4;36.0;;00:00.000;0.0;0.0
725;GBR;03:02.904;3.6;36.0;GER;03:06.770;3.6;32.0;NED;03:08.955;3.6;34.0;POL;03:11.769;3.4;36.0;;00:00.000;0.0;0.0
730;GBR;03:04.291;3.6;36.0;GER;03:08.188;3.6;32.0;NED;03:10.378;3.6;34.0;POL;03:13.202;3.5;36.0;;00:00.000;0.0;0.0
735;GBR;03:05.682;3.6;36.0;GER;03:09.540;3.6;32.0;NED;03:11.803;3.6;34.0;POL;03:14.615;3.5;36.0;;00:00.000;0.0;0.0
740;GBR;03:07.060;3.7;36.0;GER;03:10.892;3.6;32.0;NED;03:13.209;3.6;34.0;POL;03:15.996;3.5;36.0;;00:00.000;0.0;0.0
745;GBR;03:08.409;3.7;36.0;GER;03:12.317;3.6;32.0;NED;03:14.573;3.6;34.0;POL;03:17.405;3.5;36.0;;00:00.000;0.0;0.0
750;GBR;03:09.703;3.7;36.0;GER;03:13.716;3.6;32.0;NED;03:15.933;3.6;34.0;POL;03:18.862;3.5;36.0;;00:00.000;0.0;0.0
755;GBR;03:11.057;3.7;36.0;GER;03:15.011;3.6;32.0;NED;03:17.350;3.6;34.0;POL;03:20.342;3.5;36.0;;00:00.000;0.0;0.0
760;GBR;03:12.435;3.7;36.0;GER;03:16.411;3.6;32.0;NED;03:18.764;3.6;34.0;POL;03:21.801;3.4;36.0;;00:00.000;0.0;0.0
765;GBR;03:13.798;3.7;36.0;GER;03:17.823;3.6;32.0;NED;03:20.171;3.6;34.0;POL;03:23.238;3.5;36.0;;00:00.000;0.0;0.0
770;GBR;03:15.112;3.7;36.0;GER;03:19.188;3.6;32.0;NED;03:21.537;3.6;34.0;POL;03:24.651;3.5;36.0;;00:00.000;0.0;0.0
775;GBR;03:16.370;3.8;36.0;GER;03:20.484;3.6;32.0;NED;03:22.891;3.6;34.0;POL;03:26.042;3.5;36.0;;00:00.000;0.0;0.0
780;GBR;03:17.698;3.8;36.0;GER;03:21.890;3.7;32.0;NED;03:24.309;3.6;35.0;POL;03:27.453;3.5;36.0;;00:00.000;0.0;0.0
785;GBR;03:19.048;3.8;36.0;GER;03:23.291;3.7;32.0;NED;03:25.728;3.6;35.0;POL;03:28.885;3.5;35.0;;00:00.000;0.0;0.0
790;GBR;03:20.391;3.8;36.0;GER;03:24.624;3.6;32.0;NED;03:27.129;3.6;34.0;POL;03:30.308;3.6;35.0;;00:00.000;0.0;0.0
795;GBR;03:21.706;3.8;36.0;GER;03:25.950;3.7;32.0;NED;03:28.459;3.6;34.0;POL;03:31.714;3.6;35.0;;00:00.000;0.0;0.0
800;GBR;03:22.974;3.8;36.0;GER;03:27.345;3.7;32.0;NED;03:29.803;3.6;34.0;POL;03:33.096;3.6;35.0;;00:00.000;0.0;0.0
